# Blocco	Energia Media	Errore Energia	Pressione Media	Errore Pressione
631	-7.55566	0.00460249	9.44039	0.0252213
632	-7.55573	0.00459582	9.43992	0.0251859
633	-7.55583	0.00458965	9.43928	0.0251542
634	-7.55588	0.00458263	9.43899	0.0251162
635	-7.55594	0.00457587	9.43859	0.0250797
636	-7.55601	0.00456917	9.4382	0.0250434
637	-7.55601	0.004562	9.43814	0.0250041
638	-7.55617	0.00455762	9.43724	0.0249813
639	-7.55629	0.00455207	9.43659	0.0249507
640	-7.55642	0.00454667	9.43592	0.0249206
641	-7.55662	0.00454387	9.43485	0.0249048
642	-7.55688	0.00454435	9.4334	0.0249081
643	-7.55703	0.0045398	9.43254	0.0248841
644	-7.5572	0.00453605	9.43155	0.0248655
645	-7.55726	0.00452934	9.43122	0.024829
646	-7.55717	0.00452311	9.43166	0.0247945
647	-7.55706	0.00451738	9.43227	0.0247635
648	-7.55697	0.00451132	9.43281	0.0247313
649	-7.55693	0.00450454	9.43304	0.0246942
650	-7.55696	0.00449767	9.43293	0.0246565
651	-7.5569	0.00449113	9.43323	0.0246204
652	-7.55689	0.00448425	9.43328	0.0245827
653	-7.55691	0.00447744	9.43319	0.0245453
654	-7.55698	0.00447122	9.43277	0.0245114
655	-7.55703	0.00446467	9.43253	0.0244751
656	-7.55706	0.00445796	9.4324	0.0244382
657	-7.55716	0.00445213	9.43189	0.0244062
658	-7.55716	0.00444537	9.43185	0.0243691
659	-7.55722	0.00443902	9.43154	0.0243342
660	-7.55728	0.00443267	9.43118	0.0243
661	-7.55737	0.00442685	9.43064	0.0242691
662	-7.55741	0.00442036	9.43038	0.0242339
663	-7.55743	0.00441374	9.43021	0.024198
664	-7.55744	0.00440712	9.43006	0.024162
665	-7.55741	0.00440065	9.43021	0.0241261
666	-7.55751	0.00439531	9.42954	0.0240991
667	-7.55762	0.00439013	9.42883	0.0240734
668	-7.55766	0.0043837	9.42853	0.0240393
669	-7.55776	0.00437827	9.4279	0.0240115
670	-7.55786	0.00437301	9.42721	0.0239855
671	-7.55791	0.00436674	9.42687	0.0239522
672	-7.55798	0.00436083	9.42642	0.0239209
673	-7.55808	0.00435537	9.42588	0.0238913
674	-7.55799	0.00434966	9.42628	0.0238592
675	-7.55793	0.00434367	9.42658	0.0238257
676	-7.5578	0.00433917	9.42722	0.0237992
677	-7.55753	0.00434114	9.42861	0.0238047
678	-7.55735	0.00433873	9.42959	0.0237896
679	-7.55721	0.00433443	9.43032	0.0237658
680	-7.55713	0.00432875	9.43073	0.0237343
681	-7.55698	0.00432508	9.43156	0.023714
682	-7.55693	0.00431904	9.43185	0.0236811
683	-7.55685	0.00431352	9.43234	0.0236513
684	-7.55675	0.00430826	9.43284	0.0236221
685	-7.55667	0.00430269	9.43324	0.023591
686	-7.55666	0.00429645	9.43331	0.0235567
687	-7.55667	0.0042902	9.43325	0.0235225
688	-7.55682	0.00428681	9.43236	0.023505
689	-7.55704	0.00428631	9.43111	0.0235044
690	-7.55719	0.00428244	9.43029	0.0234844
691	-7.55728	0.00427738	9.42972	0.0234575
692	-7.55744	0.00427404	9.42885	0.0234395
693	-7.55752	0.00426861	9.4283	0.0234121
694	-7.55766	0.00426477	9.42741	0.0233954
695	-7.55781	0.00426144	9.42647	0.0233806
696	-7.55797	0.00425798	9.42559	0.0233637
697	-7.55817	0.00425661	9.42443	0.0233589
698	-7.5584	0.00425712	9.42309	0.0233639
699	-7.55857	0.00425409	9.42217	0.0233484
700	-7.55875	0.00425202	9.42113	0.0233382
701	-7.55888	0.00424807	9.42037	0.0233174
702	-7.5589	0.00424206	9.42026	0.0232845
703	-7.55882	0.00423672	9.42068	0.0232551
704	-7.55875	0.00423127	9.42108	0.0232255
705	-7.55872	0.00422545	9.42138	0.0231945
706	-7.55867	0.00421973	9.4217	0.0231638
707	-7.55843	0.00422039	9.4231	0.0231733
708	-7.55824	0.00421898	9.42422	0.0231679
709	-7.55822	0.00421305	9.42432	0.0231355
710	-7.55813	0.00420805	9.42491	0.0231103
711	-7.55811	0.00420222	9.42513	0.0230788
712	-7.55819	0.00419713	9.42475	0.0230496
713	-7.55834	0.00419378	9.42399	0.0230297
714	-7.55843	0.00418906	9.4235	0.0230026
715	-7.55854	0.00418453	9.42294	0.0229773
716	-7.5586	0.00417916	9.42264	0.0229472
717	-7.55876	0.00417622	9.42183	0.0229293
718	-7.55896	0.00417533	9.4208	0.0229207
719	-7.55927	0.00418088	9.41911	0.0229509
720	-7.55949	0.00418076	9.41794	0.0229486
721	-7.55968	0.0041795	9.41693	0.0229389
722	-7.55979	0.00417499	9.41645	0.0229123
723	-7.55988	0.00417036	9.416	0.0228851
724	-7.56011	0.00417053	9.41483	0.022883
725	-7.56025	0.00416741	9.41407	0.0228643
726	-7.56034	0.00416261	9.41364	0.0228368
727	-7.5604	0.00415731	9.41335	0.0228072
728	-7.56032	0.00415234	9.41383	0.0227809
729	-7.56023	0.0041478	9.41444	0.022758
730	-7.56016	0.00414264	9.41487	0.0227309
731	-7.56009	0.00413751	9.41524	0.0227028
732	-7.55996	0.00413395	9.41597	0.0226833
733	-7.55984	0.00413006	9.41662	0.0226618
734	-7.55958	0.00413291	9.41807	0.0226774
735	-7.55946	0.00412886	9.41871	0.0226554
736	-7.55942	0.0041235	9.41899	0.0226264
737	-7.55929	0.00411973	9.41971	0.0226073
738	-7.5592	0.00411519	9.42026	0.0225832
739	-7.55918	0.00410969	9.42041	0.0225531
740	-7.55921	0.00410424	9.42026	0.0225231
741	-7.55924	0.00409882	9.42009	0.0224934
742	-7.5593	0.00409371	9.41974	0.0224658
743	-7.55936	0.00408879	9.41938	0.0224385
744	-7.55945	0.00408409	9.41895	0.0224124
745	-7.55955	0.00407982	9.4184	0.0223889
746	-7.55966	0.00407608	9.41776	0.0223683
747	-7.55979	0.0040727	9.41704	0.0223498
748	-7.55987	0.00406797	9.41667	0.0223229
749	-7.55983	0.00406277	9.41698	0.0222952
750	-7.55976	0.00405798	9.41747	0.0222708
751	-7.55973	0.00405267	9.41762	0.0222417
752	-7.55956	0.00405066	9.41855	0.0222316
753	-7.55939	0.004049	9.41947	0.0222212
754	-7.55923	0.00404688	9.42034	0.0222086
755	-7.55905	0.00404566	9.42133	0.0222014
756	-7.55896	0.00404116	9.42176	0.0221762
757	-7.55885	0.00403746	9.4224	0.022156
758	-7.55871	0.00403438	9.42315	0.0221395
759	-7.55845	0.0040376	9.42457	0.0221558
760	-7.55819	0.00404077	9.42597	0.022171
761	-7.55803	0.00403841	9.4268	0.0221573
762	-7.5579	0.00403532	9.42748	0.0221387
763	-7.55782	0.00403091	9.42791	0.0221138
764	-7.55769	0.00402758	9.42857	0.0220946
765	-7.55758	0.00402389	9.42922	0.0220752
766	-7.55742	0.00402174	9.43004	0.0220617
767	-7.55735	0.00401708	9.43038	0.0220356
768	-7.55725	0.0040131	9.4309	0.022013
769	-7.55716	0.00400882	9.43138	0.0219896
770	-7.55691	0.00401151	9.43278	0.0220056
771	-7.55671	0.00401139	9.43386	0.0220035
772	-7.55644	0.00401536	9.43531	0.0220228
773	-7.55617	0.00401914	9.43678	0.0220434
774	-7.55591	0.00402241	9.43823	0.0220623
775	-7.55572	0.00402162	9.43922	0.0220564
776	-7.55563	0.00401752	9.43972	0.0220336
777	-7.55549	0.0040146	9.44049	0.0220188
778	-7.55539	0.00401071	9.44101	0.0219965
779	-7.5554	0.00400557	9.44091	0.0219684
780	-7.5554	0.00400044	9.4409	0.0219403
781	-7.55531	0.0039963	9.44134	0.0219167
782	-7.5553	0.0039912	9.44136	0.0218886
783	-7.55526	0.00398633	9.4416	0.021862
784	-7.55515	0.00398281	9.44222	0.0218429
785	-7.55507	0.00397855	9.44263	0.0218188
786	-7.55503	0.00397363	9.44279	0.0217917
787	-7.55501	0.00396868	9.44289	0.0217642
788	-7.55495	0.0039641	9.44314	0.021738
789	-7.55492	0.00395913	9.44318	0.0217105
790	-7.55495	0.0039542	9.44298	0.0216839
791	-7.55512	0.0039527	9.44202	0.021678
792	-7.55517	0.00394811	9.44167	0.0216535
793	-7.55522	0.0039434	9.44136	0.0216283
794	-7.55516	0.00393884	9.4417	0.0216038
795	-7.55512	0.00393416	9.44197	0.0215783
796	-7.55509	0.00392929	9.44213	0.0215518
797	-7.55504	0.00392472	9.44242	0.0215267
798	-7.55498	0.00392027	9.44275	0.0215022
799	-7.55496	0.0039154	9.44283	0.0214755
800	-7.5551	0.00391293	9.44207	0.0214618
801	-7.55511	0.00390807	9.44192	0.0214355
802	-7.55512	0.0039032	9.44185	0.0214089
803	-7.55512	0.00389834	9.44185	0.0213823
804	-7.55505	0.0038941	9.44221	0.0213587
805	-7.55498	0.00388997	9.44258	0.0213353
806	-7.55497	0.00388516	9.44256	0.0213089
807	-7.55501	0.00388061	9.44228	0.0212843
808	-7.55491	0.00387711	9.44282	0.0212649
809	-7.55481	0.00387369	9.44341	0.0212467
810	-7.55462	0.00387356	9.4444	0.0212435
811	-7.5544	0.00387465	9.44553	0.0212476
812	-7.55421	0.00387468	9.4466	0.0212485
813	-7.55394	0.00387909	9.44808	0.0212734
814	-7.55381	0.00387659	9.44879	0.0212592
815	-7.55374	0.00387245	9.44917	0.0212364
816	-7.55365	0.00386883	9.44965	0.021216
817	-7.55352	0.00386615	9.45033	0.021201
818	-7.55341	0.00386296	9.45093	0.0211833
819	-7.55329	0.00386016	9.45157	0.0211673
820	-7.55324	0.00385587	9.45189	0.0211438
821	-7.55317	0.00385178	9.4523	0.0211221
822	-7.55319	0.00384716	9.45221	0.0210966
823	-7.55317	0.00384252	9.45232	0.0210712
824	-7.55316	0.00383787	9.45239	0.0210458
825	-7.55313	0.00383337	9.45259	0.0210213
826	-7.5532	0.00382943	9.45214	0.0210006
827	-7.55329	0.00382587	9.45157	0.020983
828	-7.55337	0.00382212	9.45111	0.0209626
829	-7.55345	0.00381824	9.45068	0.0209417
830	-7.55352	0.00381437	9.45029	0.0209202
831	-7.5536	0.00381058	9.44986	0.0208994
832	-7.55365	0.00380625	9.44962	0.0208757
833	-7.55373	0.00380268	9.44912	0.0208565
834	-7.55384	0.00379967	9.44853	0.02084
835	-7.55396	0.003797	9.44785	0.0208259
836	-7.55393	0.00379255	9.44797	0.0208013
837	-7.55396	0.0037881	9.44783	0.020777
838	-7.55396	0.00378358	9.44786	0.0207522
839	-7.554	0.00377931	9.44766	0.0207285
840	-7.55402	0.00377487	9.44756	0.020704
841	-7.5541	0.0037711	9.44718	0.0206828
842	-7.55419	0.0037677	9.44667	0.0206647
843	-7.55429	0.00376474	9.44605	0.0206493
844	-7.55429	0.00376028	9.44609	0.0206249
845	-7.55425	0.00375598	9.44627	0.0206012
846	-7.55423	0.0037516	9.44641	0.0205773
847	-7.55425	0.00374724	9.44627	0.0205535
848	-7.55429	0.00374301	9.44605	0.0205305
849	-7.55416	0.00374105	9.44676	0.0205186
850	-7.55403	0.00373891	9.44742	0.0205052
851	-7.55397	0.00373499	9.44772	0.0204832
852	-7.55384	0.00373267	9.4484	0.0204705
853	-7.55368	0.00373179	9.44931	0.0204668
854	-7.55348	0.00373285	9.45044	0.0204737
855	-7.5533	0.0037326	9.45141	0.0204728
856	-7.5531	0.00373384	9.45252	0.0204793
857	-7.55295	0.0037325	9.45332	0.020471
858	-7.55281	0.00373064	9.45408	0.020461
859	-7.5528	0.00372633	9.45417	0.0204374
860	-7.5528	0.003722	9.45417	0.0204136
861	-7.55284	0.00371789	9.45393	0.0203913
862	-7.55286	0.00371366	9.45381	0.020368
863	-7.55289	0.00370944	9.45364	0.0203451
864	-7.55292	0.00370529	9.45345	0.0203225
865	-7.55287	0.00370133	9.45368	0.0203003
866	-7.55287	0.00369705	9.45363	0.0202769
867	-7.55294	0.00369341	9.45325	0.020257
868	-7.55303	0.00369026	9.45276	0.0202396
869	-7.55318	0.00368899	9.45193	0.0202334
870	-7.55324	0.0036852	9.45163	0.0202122
871	-7.55328	0.00368118	9.45141	0.0201903
872	-7.55338	0.00367846	9.45079	0.0201765
873	-7.55343	0.00367452	9.45052	0.0201552
874	-7.5536	0.00367426	9.44955	0.0201558
875	-7.55367	0.00367072	9.44918	0.0201361
876	-7.55379	0.00366855	9.44853	0.0201235
877	-7.55383	0.00366463	9.44837	0.0201012
878	-7.55381	0.00366055	9.44861	0.0200797
879	-7.55375	0.00365683	9.44897	0.0200602
880	-7.55365	0.00365403	9.44959	0.0200471
881	-7.55353	0.00365196	9.45035	0.0200385
882	-7.55342	0.0036493	9.45099	0.020026
883	-7.55329	0.00364774	9.45181	0.0200203
884	-7.55309	0.00364879	9.45287	0.0200254
885	-7.5529	0.00364955	9.45387	0.020028
886	-7.55275	0.00364855	9.45468	0.0200216
887	-7.55246	0.00365579	9.45626	0.0200617
888	-7.55222	0.00365993	9.45766	0.0200874
889	-7.55197	0.00366414	9.45904	0.0201121
890	-7.55184	0.0036623	9.4598	0.020104
891	-7.55168	0.00366159	9.46073	0.0201031
892	-7.55158	0.00365885	9.46133	0.0200894
893	-7.55138	0.0036603	9.46247	0.0200991
894	-7.55125	0.00365875	9.46325	0.0200918
895	-7.55113	0.00365643	9.46391	0.0200803
896	-7.55105	0.00365331	9.46441	0.0200642
897	-7.5509	0.00365214	9.46525	0.0200591
898	-7.55082	0.00364898	9.46569	0.0200418
899	-7.55071	0.00364656	9.46629	0.0200282
900	-7.55073	0.00364255	9.46617	0.0200063
901	-7.55075	0.00363856	9.46602	0.0199847
902	-7.55078	0.00363462	9.46583	0.0199634
903	-7.55076	0.00363065	9.46588	0.0199413
904	-7.55076	0.00362663	9.46584	0.0199193
905	-7.55074	0.00362267	9.4659	0.0198974
906	-7.55072	0.00361873	9.46601	0.0198757
907	-7.55066	0.00361523	9.4663	0.019856
908	-7.55062	0.00361149	9.46648	0.0198349
909	-7.55051	0.00360916	9.4671	0.0198226
910	-7.55042	0.0036062	9.46758	0.0198066
911	-7.55041	0.00360225	9.46764	0.019785
912	-7.55037	0.00359856	9.46785	0.0197644
913	-7.55041	0.00359488	9.46754	0.0197452
914	-7.55042	0.00359096	9.46742	0.019724
915	-7.55032	0.0035885	9.46794	0.0197092
916	-7.55026	0.00358518	9.46827	0.0196905
917	-7.55024	0.00358131	9.46832	0.0196691
918	-7.55023	0.00357742	9.46831	0.0196476
919	-7.55031	0.00357432	9.46789	0.0196308
920	-7.55034	0.00357059	9.46771	0.0196103
921	-7.55037	0.00356688	9.46756	0.0195896
922	-7.55031	0.00356359	9.46793	0.0195718
923	-7.55029	0.0035598	9.46803	0.0195508
924	-7.55035	0.00355649	9.46766	0.0195332
925	-7.5503	0.00355297	9.46791	0.0195137
926	-7.55017	0.00355144	9.46857	0.0195038
927	-7.55011	0.00354823	9.46892	0.019486
928	-7.55005	0.0035448	9.4692	0.019467
929	-7.55004	0.003541	9.46923	0.019446
930	-7.54998	0.00353769	9.46955	0.0194277
931	-7.54998	0.0035339	9.46954	0.0194069
932	-7.55006	0.00353092	9.46914	0.0193903
933	-7.55012	0.00352768	9.46879	0.0193726
934	-7.55022	0.00352533	9.46821	0.0193605
935	-7.55027	0.00352187	9.46794	0.0193417
936	-7.55033	0.00351858	9.46763	0.0193235
937	-7.5503	0.00351491	9.46779	0.0193035
938	-7.55018	0.00351339	9.46844	0.0192941
939	-7.55008	0.00351103	9.46898	0.019281
940	-7.55003	0.0035077	9.46922	0.019262
941	-7.54996	0.00350461	9.46959	0.019245
942	-7.54984	0.00350301	9.47027	0.0192368
943	-7.54974	0.00350054	9.47081	0.0192239
944	-7.54959	0.00350029	9.47169	0.0192235
945	-7.54948	0.00349827	9.47231	0.0192133
946	-7.54938	0.00349604	9.47293	0.0192028
947	-7.54933	0.00349267	9.47324	0.0191851
948	-7.54927	0.0034895	9.47364	0.019169
949	-7.54926	0.00348584	9.4737	0.0191489
950	-7.54923	0.00348232	9.4739	0.0191298
951	-7.54924	0.00347867	9.47387	0.0191097
952	-7.54925	0.00347506	9.4738	0.0190897
953	-7.54931	0.00347189	9.4735	0.0190721
954	-7.54935	0.00346852	9.47328	0.0190534
955	-7.54937	0.00346493	9.47321	0.0190336
956	-7.54937	0.00346131	9.47325	0.0190137
957	-7.54941	0.0034579	9.47308	0.0189946
958	-7.54933	0.00345511	9.47356	0.0189808
959	-7.5493	0.00345164	9.47379	0.0189625
960	-7.54938	0.00344884	9.47341	0.0189466
961	-7.5494	0.00344534	9.47329	0.0189273
962	-7.5495	0.00344316	9.47276	0.018915
963	-7.54963	0.00344209	9.47202	0.0189099
964	-7.54979	0.00344221	9.47113	0.018911
965	-7.54996	0.00344264	9.47021	0.0189141
966	-7.55014	0.00344372	9.46923	0.0189198
967	-7.55034	0.00344639	9.46807	0.0189358
968	-7.55041	0.00344346	9.46772	0.0189194
969	-7.55054	0.00344228	9.46703	0.0189123
970	-7.55071	0.00344293	9.46607	0.0189173
971	-7.55087	0.00344324	9.46514	0.0189208
972	-7.55098	0.00344136	9.46451	0.0189118
973	-7.55112	0.00344087	9.4637	0.0189098
974	-7.55127	0.00344045	9.46288	0.0189078
975	-7.55145	0.00344181	9.46187	0.0189158
976	-7.55161	0.00344191	9.46101	0.0189157
977	-7.55167	0.00343884	9.46072	0.0188986
978	-7.55165	0.00343538	9.46083	0.0188796
979	-7.55165	0.00343187	9.46084	0.0188603
980	-7.55165	0.00342837	9.46085	0.0188411
981	-7.5516	0.00342516	9.46105	0.0188229
982	-7.55154	0.00342214	9.46133	0.0188058
983	-7.55151	0.00341885	9.46152	0.0187876
984	-7.55143	0.00341618	9.46193	0.018773
985	-7.55126	0.00341701	9.46287	0.0187776
986	-7.55113	0.00341608	9.4636	0.0187727
987	-7.55103	0.00341407	9.46416	0.0187619
988	-7.55102	0.00341062	9.46422	0.018743
989	-7.55095	0.00340791	9.46466	0.0187294
990	-7.55093	0.00340454	9.46481	0.0187111
991	-7.55097	0.00340138	9.46457	0.0186937
992	-7.551	0.00339804	9.46443	0.0186755
993	-7.55103	0.00339477	9.46423	0.0186577
994	-7.55108	0.00339165	9.46403	0.01864
995	-7.55108	0.00338824	9.46406	0.0186213
996	-7.55104	0.00338503	9.46428	0.018604
997	-7.55091	0.00338432	9.46506	0.0186015
998	-7.55089	0.00338096	9.46516	0.0185831
999	-7.55083	0.00337816	9.46551	0.0185678
1000	-7.55079	0.00337506	9.46573	0.0185506
1001	-7.55072	0.00337227	9.46609	0.0185355
1002	-7.55072	0.00336892	9.46616	0.0185171
1003	-7.55072	0.00336556	9.46619	0.0184987
1004	-7.55071	0.00336221	9.46623	0.0184803
1005	-7.55066	0.00335923	9.46648	0.0184636
1006	-7.55068	0.00335599	9.46633	0.0184459
1007	-7.55071	0.00335274	9.46617	0.0184283
1008	-7.55075	0.00334967	9.46592	0.0184117
1009	-7.55069	0.00334688	9.46624	0.0183962
1010	-7.55066	0.00334372	9.4664	0.0183787
1011	-7.55062	0.00334068	9.46659	0.0183615
1012	-7.55053	0.00333838	9.46701	0.018348
1013	-7.55048	0.00333551	9.46727	0.0183317
1014	-7.55053	0.00333252	9.46699	0.0183156
1015	-7.5505	0.00332935	9.46711	0.018298
1016	-7.55043	0.00332685	9.4675	0.0182842
1017	-7.55039	0.00332376	9.46771	0.0182674
1018	-7.55032	0.00332118	9.46812	0.018254
1019	-7.55018	0.00332121	9.46899	0.018257
1020	-7.55008	0.00331949	9.46957	0.0182483
1021	-7.54994	0.00331921	9.47037	0.0182478
1022	-7.5497	0.00332402	9.47165	0.018275
1023	-7.54954	0.00332471	9.47255	0.0182791
1024	-7.54945	0.00332286	9.47308	0.0182692
1025	-7.54934	0.00332146	9.47372	0.0182623
1026	-7.5493	0.0033184	9.47391	0.0182455
1027	-7.5492	0.00331672	9.47447	0.0182363
1028	-7.54916	0.00331375	9.47468	0.0182199
1029	-7.54915	0.00331054	9.47466	0.0182022
1030	-7.54917	0.00330737	9.4745	0.0181852
1031	-7.54909	0.00330497	9.47485	0.018171
1032	-7.54907	0.00330188	9.47497	0.0181538
1033	-7.54905	0.00329871	9.47502	0.0181363
1034	-7.54906	0.00329552	9.47501	0.0181187
1035	-7.54906	0.00329234	9.47504	0.0181012
1036	-7.54907	0.0032892	9.47497	0.0180839
1037	-7.54908	0.00328603	9.47493	0.0180665
1038	-7.54905	0.00328295	9.47505	0.0180495
1039	-7.54906	0.00327979	9.47507	0.0180322
1040	-7.54892	0.00327947	9.4759	0.0180339
1041	-7.54878	0.00327944	9.47673	0.0180355
1042	-7.54866	0.00327855	9.47742	0.0180314
1043	-7.54859	0.00327596	9.47779	0.0180179
1044	-7.54864	0.00327309	9.47758	0.0180018
1045	-7.54869	0.0032704	9.47728	0.017987
1046	-7.54875	0.00326786	9.47692	0.0179736
1047	-7.54881	0.00326518	9.4766	0.0179591
1048	-7.54881	0.00326208	9.47657	0.017942
1049	-7.54885	0.00325918	9.4764	0.0179257
1050	-7.54888	0.00325617	9.4763	0.0179089
1051	-7.5489	0.00325312	9.47623	0.017892
1052	-7.54887	0.00325017	9.47644	0.0178762
1053	-7.54887	0.00324709	9.47641	0.0178593
1054	-7.54893	0.00324452	9.47608	0.0178454
1055	-7.54905	0.00324353	9.47543	0.0178403
1056	-7.5492	0.00324406	9.4746	0.017843
1057	-7.54926	0.00324157	9.47429	0.0178288
1058	-7.54937	0.00324019	9.47372	0.0178209
1059	-7.54944	0.00323806	9.47333	0.0178083
1060	-7.5495	0.00323549	9.47306	0.0177936
1061	-7.54958	0.00323336	9.47266	0.0177814
1062	-7.5496	0.00323043	9.47253	0.0177651
1063	-7.54964	0.00322759	9.47235	0.0177493
1064	-7.54969	0.00322493	9.47209	0.0177345
1065	-7.54976	0.00322268	9.4717	0.0177221
1066	-7.54975	0.00321967	9.47174	0.0177055
1067	-7.54975	0.00321665	9.47177	0.017689
1068	-7.54973	0.00321369	9.47189	0.0176729
1069	-7.54967	0.00321126	9.47222	0.0176594
1070	-7.54965	0.00320832	9.47236	0.0176434
1071	-7.54968	0.00320549	9.47218	0.0176279
1072	-7.54971	0.00320258	9.47205	0.0176119
1073	-7.54975	0.00319992	9.47179	0.0175974
1074	-7.54981	0.0031974	9.47149	0.0175836
1075	-7.54989	0.00319564	9.47101	0.0175736
1076	-7.54998	0.00319372	9.47058	0.0175627
1077	-7.54999	0.00319078	9.47049	0.0175466
1078	-7.55005	0.00318833	9.47017	0.0175333
1079	-7.55012	0.00318627	9.46978	0.0175215
1080	-7.55018	0.00318381	9.46951	0.0175073
1081	-7.55025	0.00318161	9.46914	0.0174949
1082	-7.55036	0.00318087	9.46851	0.0174901
1083	-7.55046	0.00317955	9.46795	0.0174829
1084	-7.55057	0.00317836	9.46736	0.0174769
1085	-7.55071	0.0031783	9.4666	0.0174774
1086	-7.55085	0.00317886	9.46576	0.017481
1087	-7.55098	0.00317841	9.46509	0.0174779
1088	-7.55107	0.00317678	9.4646	0.0174688
1089	-7.55115	0.00317479	9.46415	0.0174585
1090	-7.55123	0.00317285	9.46371	0.017448
1091	-7.55132	0.0031713	9.46319	0.0174399
1092	-7.55135	0.00316853	9.463	0.0174249
1093	-7.55138	0.00316583	9.4628	0.0174101
1094	-7.55144	0.00316336	9.46252	0.0173965
1095	-7.55153	0.00316197	9.46198	0.017389
1096	-7.5516	0.00315978	9.46165	0.0173761
1097	-7.55167	0.00315766	9.46131	0.0173637
1098	-7.55167	0.00315479	9.46131	0.0173479
1099	-7.55177	0.00315347	9.46078	0.0173401
1100	-7.55187	0.00315214	9.46027	0.0173321
1101	-7.55199	0.00315151	9.45965	0.0173273
1102	-7.55205	0.00314935	9.45932	0.0173147
1103	-7.55208	0.0031466	9.45921	0.0172994
1104	-7.55212	0.00314403	9.45898	0.0172853
1105	-7.55208	0.00314142	9.45923	0.0172715
1106	-7.55201	0.00313941	9.45966	0.0172612
1107	-7.55196	0.00313692	9.45994	0.0172479
1108	-7.55191	0.00313461	9.46033	0.0172367
1109	-7.55192	0.00313185	9.46027	0.0172212
1110	-7.55201	0.00313012	9.45982	0.0172115
1111	-7.55202	0.00312732	9.45977	0.0171961
1112	-7.55205	0.00312463	9.45963	0.0171812
1113	-7.55212	0.00312258	9.45924	0.01717
1114	-7.55223	0.0031217	9.45862	0.0171658
1115	-7.55232	0.00312023	9.45811	0.0171581
1116	-7.55241	0.00311875	9.45759	0.0171507
1117	-7.5525	0.00311748	9.45704	0.0171442
1118	-7.5526	0.00311602	9.45649	0.0171374
1119	-7.5526	0.00311324	9.4564	0.0171224
1120	-7.5526	0.00311046	9.45636	0.0171072
1121	-7.55266	0.00310813	9.45603	0.017095
1122	-7.55271	0.00310591	9.45569	0.0170833
1123	-7.55277	0.00310366	9.45535	0.0170714
1124	-7.55285	0.00310201	9.45489	0.0170625
1125	-7.55293	0.00310019	9.45447	0.0170524
1126	-7.55305	0.00309987	9.45378	0.0170515
1127	-7.55309	0.00309728	9.45359	0.0170374
1128	-7.55309	0.00309455	9.45353	0.0170224
1129	-7.55307	0.00309192	9.45367	0.0170079
1130	-7.55297	0.00309064	9.45423	0.0170019
1131	-7.55287	0.00308954	9.45482	0.0169972
1132	-7.55283	0.00308709	9.45505	0.0169838
1133	-7.55278	0.00308476	9.4553	0.0169706
1134	-7.55265	0.00308479	9.45602	0.016971
1135	-7.55247	0.00308759	9.45704	0.0169865
1136	-7.55235	0.00308721	9.45771	0.0169849
1137	-7.55225	0.00308609	9.45829	0.0169798
1138	-7.55217	0.00308438	9.45874	0.0169707
1139	-7.55207	0.00308338	9.45932	0.0169659
1140	-7.55192	0.00308425	9.46018	0.0169725
1141	-7.55185	0.0030824	9.4606	0.0169629
1142	-7.5518	0.00307997	9.46085	0.0169499
1143	-7.55181	0.00307729	9.46084	0.0169351
1144	-7.55179	0.00307466	9.46097	0.0169208
1145	-7.5518	0.00307198	9.461	0.0169061
1146	-7.55178	0.00306932	9.46109	0.0168916
1147	-7.55178	0.00306665	9.46115	0.016877
1148	-7.55177	0.00306398	9.4612	0.0168623
1149	-7.55182	0.0030616	9.46096	0.0168494
1150	-7.55186	0.0030592	9.46075	0.0168361
1151	-7.55186	0.00305654	9.46079	0.0168215
1152	-7.55181	0.00305416	9.46106	0.016809
1153	-7.55171	0.00305338	9.4617	0.0168067
1154	-7.55159	0.00305286	9.46241	0.0168073
1155	-7.55151	0.00305127	9.4629	0.0167997
1156	-7.55146	0.0030491	9.46322	0.0167883
1157	-7.55142	0.00304674	9.4635	0.0167761
1158	-7.55141	0.00304412	9.46359	0.0167619
1159	-7.55138	0.00304166	9.46381	0.0167489
1160	-7.5514	0.00303914	9.46369	0.0167349
1161	-7.5514	0.00303652	9.4637	0.0167205
1162	-7.55138	0.003034	9.46383	0.0167066
1163	-7.55137	0.0030314	9.46389	0.0166924
1164	-7.55133	0.00302914	9.46417	0.0166803
1165	-7.55134	0.00302655	9.46419	0.016666
1166	-7.55139	0.00302453	9.4639	0.0166541
1167	-7.55144	0.00302221	9.46371	0.016641
1168	-7.55147	0.00301988	9.4635	0.016628
1169	-7.55147	0.0030173	9.46356	0.0166139
1170	-7.55144	0.00301485	9.46375	0.0166008
1171	-7.55147	0.0030124	9.46361	0.0165871
1172	-7.55144	0.00300995	9.46379	0.0165739
1173	-7.5515	0.00300784	9.46353	0.0165619
1174	-7.55162	0.00300768	9.46288	0.0165603
1175	-7.55172	0.00300679	9.46235	0.0165549
1176	-7.55183	0.00300623	9.46177	0.016551
1177	-7.55189	0.00300425	9.46146	0.0165398
1178	-7.55191	0.00300184	9.4613	0.0165265
1179	-7.55198	0.00300002	9.46095	0.0165162
1180	-7.55205	0.00299823	9.46062	0.0165056
1181	-7.5521	0.00299612	9.46036	0.0164937
1182	-7.5521	0.00299359	9.46035	0.0164797
1183	-7.55206	0.00299143	9.4606	0.0164678
1184	-7.55209	0.00298909	9.46042	0.016455
