# Blocco	Energia Media	Errore Energia	Pressione Media	Errore Pressione
1116	-5.51009	0.00415616	1.79801	0.0212208
1117	-5.51017	0.00415319	1.7977	0.0212041
1118	-5.51025	0.00415039	1.79777	0.0211853
1119	-5.51025	0.00414668	1.79787	0.0211666
1120	-5.51028	0.00414309	1.79754	0.0211503
1121	-5.51038	0.00414055	1.79735	0.0211323
1122	-5.51046	0.00413756	1.79725	0.0211137
1123	-5.51051	0.00413418	1.79696	0.0210968
1124	-5.5106	0.00413162	1.79666	0.0210803
1125	-5.51071	0.00412929	1.79621	0.0210664
1126	-5.51081	0.00412699	1.79594	0.0210493
1127	-5.51088	0.00412392	1.79583	0.021031
1128	-5.51092	0.00412045	1.79563	0.0210133
1129	-5.51098	0.00411724	1.79543	0.0209956
1130	-5.51103	0.00411382	1.79535	0.0209772
1131	-5.51105	0.00411025	1.79498	0.0209621
1132	-5.51113	0.00410745	1.79483	0.0209441
1133	-5.51115	0.00410385	1.7951	0.0209274
1134	-5.5111	0.00410051	1.79573	0.0209184
1135	-5.51097	0.0040988	1.79594	0.020901
1136	-5.51094	0.00409532	1.79578	0.0208832
1137	-5.51099	0.00409198	1.79587	0.020865
1138	-5.511	0.0040884	1.79601	0.0208472
1139	-5.51099	0.00408482	1.79629	0.0208307
1140	-5.51095	0.00408143	1.79668	0.0208161
1141	-5.51088	0.00407852	1.79703	0.0208008
1142	-5.51082	0.0040754	1.79722	0.0207835
1143	-5.5108	0.00407188	1.79699	0.0207667
1144	-5.51087	0.00406891	1.79716	0.0207493
1145	-5.51085	0.00406541	1.79745	0.0207332
1146	-5.51081	0.00406204	1.79774	0.0207172
1147	-5.51077	0.0040587	1.79784	0.0206994
1148	-5.51076	0.00405517	1.79798	0.0206818
1149	-5.51073	0.00405171	1.79801	0.0206639
1150	-5.51073	0.00404819	1.79797	0.020646
1151	-5.51074	0.00404468	1.79827	0.0206303
1152	-5.51066	0.00404191	1.79881	0.0206194
1153	-5.51054	0.00404041	1.79907	0.0206032
1154	-5.51049	0.00403717	1.79947	0.0205892
1155	-5.51041	0.00403453	1.79959	0.0205718
1156	-5.5104	0.00403104	1.79989	0.0205562
1157	-5.51035	0.00402782	1.80006	0.0205391
1158	-5.51032	0.00402445	1.80001	0.0205214
1159	-5.51033	0.00402098	1.80004	0.0205038
1160	-5.51032	0.00401754	1.80027	0.0204874
1161	-5.51027	0.00401441	1.80072	0.0204746
1162	-5.51017	0.00401198	1.8012	0.0204628
1163	-5.51009	0.0040094	1.80159	0.0204488
1164	-5.51002	0.00400651	1.80189	0.0204334
1165	-5.50999	0.00400325	1.80203	0.0204164
1166	-5.50999	0.00399982	1.80216	0.0203994
1167	-5.51	0.0039964	1.80224	0.0203821
1168	-5.51001	0.00399298	1.8027	0.0203697
1169	-5.50995	0.00398993	1.80319	0.0203581
1170	-5.50992	0.00398668	1.8034	0.0203418
1171	-5.50992	0.00398328	1.80385	0.0203295
1172	-5.50986	0.0039803	1.80419	0.0203151
1173	-5.50983	0.00397702	1.80457	0.0203012
1174	-5.5098	0.00397376	1.80479	0.0202852
1175	-5.50982	0.00397042	1.80471	0.020268
1176	-5.5099	0.003968	1.80495	0.0202522
1177	-5.50993	0.0039647	1.80531	0.0202382
1178	-5.50992	0.00396135	1.80582	0.0202274
1179	-5.50987	0.00395825	1.8061	0.0202123
1180	-5.50988	0.0039549	1.80605	0.0201952
1181	-5.50995	0.00395215	1.80654	0.0201841
1182	-5.50991	0.00394901	1.80703	0.0201731
1183	-5.50986	0.00394598	1.80752	0.020162
1184	-5.50982	0.00394281	1.80787	0.020148
1185	-5.50982	0.00393949	1.80836	0.020137
1186	-5.50977	0.00393645	1.80862	0.0201218
1187	-5.50979	0.00393316	1.80862	0.0201048
1188	-5.50986	0.0039306	1.80862	0.0200879
1189	-5.50995	0.00392834	1.80873	0.0200713
1190	-5.51001	0.00392548	1.80897	0.0200559
1191	-5.51005	0.00392233	1.80939	0.0200436
1192	-5.51004	0.00391905	1.80981	0.0200311
1193	-5.51003	0.00391578	1.81022	0.0200186
1194	-5.51	0.00391256	1.8106	0.0200054
1195	-5.50999	0.00390932	1.81144	0.0200061
1196	-5.50986	0.00390833	1.812	0.0199974
1197	-5.50978	0.00390575	1.8125	0.019987
1198	-5.50971	0.00390311	1.81293	0.0199747
1199	-5.50967	0.0039001	1.81286	0.0199582
1200	-5.50973	0.00389729	1.81328	0.019946
1201	-5.50969	0.00389426	1.81349	0.0199305
1202	-5.50969	0.00389102	1.81361	0.0199143
1203	-5.50969	0.00388778	1.81404	0.0199024
1204	-5.50963	0.0038851	1.81406	0.0198859
1205	-5.50965	0.00388195	1.81432	0.0198712
1206	-5.50961	0.00387898	1.81443	0.019855
1207	-5.5096	0.00387578	1.81453	0.0198388
1208	-5.50958	0.0038726	1.81479	0.0198241
1209	-5.50953	0.0038697	1.81548	0.0198196
1210	-5.50941	0.00386848	1.8163	0.0198204
1211	-5.50926	0.00386834	1.81703	0.0198172
1212	-5.50915	0.0038667	1.81773	0.0198134
1213	-5.50903	0.0038652	1.81838	0.0198078
1214	-5.50891	0.00386384	1.81911	0.0198049
1215	-5.50877	0.00386321	1.8198	0.0198007
1216	-5.50867	0.00386155	1.82064	0.0198021
1217	-5.50852	0.00386094	1.82145	0.0198023
1218	-5.50839	0.00386018	1.82232	0.0198053
1219	-5.50824	0.00385998	1.82312	0.0198051
1220	-5.5081	0.00385909	1.82406	0.0198113
1221	-5.50793	0.00385999	1.82475	0.0198069
1222	-5.50782	0.00385822	1.82519	0.0197957
1223	-5.50776	0.00385554	1.8257	0.0197862
1224	-5.50769	0.00385311	1.82578	0.0197702
1225	-5.5077	0.00384998	1.82568	0.0197543
1226	-5.50775	0.00384719	1.82556	0.0197385
1227	-5.5078	0.00384431	1.8258	0.0197239
1228	-5.50775	0.00384141	1.82595	0.0197084
1229	-5.50773	0.00383838	1.82587	0.0196926
1230	-5.50776	0.00383538	1.82581	0.0196767
1231	-5.50777	0.0038323	1.82583	0.0196607
1232	-5.50776	0.0038292	1.82562	0.019646
1233	-5.50781	0.00382634	1.82551	0.0196303
1234	-5.50783	0.00382329	1.82606	0.0196219
1235	-5.50772	0.00382176	1.82616	0.0196064
1236	-5.5077	0.00381869	1.82602	0.019591
1237	-5.50773	0.00381568	1.82615	0.0195756
1238	-5.50767	0.00381297	1.82679	0.0195704
1239	-5.50751	0.00381352	1.82749	0.019567
1240	-5.50735	0.00381366	1.82821	0.0195647
1241	-5.50721	0.00381324	1.82891	0.0195616
1242	-5.50707	0.00381265	1.82964	0.0195592
1243	-5.50693	0.0038122	1.8302	0.0195516
1244	-5.50683	0.00381032	1.83053	0.0195386
1245	-5.50678	0.00380763	1.83089	0.0195263
1246	-5.50672	0.00380512	1.8309	0.0195107
1247	-5.50673	0.00380209	1.83109	0.019496
1248	-5.50669	0.00379927	1.83148	0.0194844
1249	-5.50661	0.00379717	1.83156	0.0194689
1250	-5.5066	0.00379414	1.83143	0.0194539
1251	-5.50663	0.00379121	1.83154	0.0194386
1252	-5.50662	0.00378819	1.83194	0.0194273
1253	-5.50653	0.00378613	1.83212	0.0194126
1254	-5.50648	0.00378346	1.83249	0.0194007
1255	-5.50637	0.00378195	1.83287	0.0193891
1256	-5.50627	0.00378048	1.83353	0.0193849
1257	-5.50609	0.00378177	1.83417	0.01938
1258	-5.50592	0.00378226	1.83482	0.0193752
1259	-5.50577	0.00378238	1.83572	0.0193808
1260	-5.50556	0.00378505	1.83661	0.0193861
1261	-5.50535	0.00378796	1.83744	0.0193886
1262	-5.50516	0.00378996	1.83809	0.019384
1263	-5.505	0.00378998	1.83859	0.0193752
1264	-5.50489	0.00378858	1.83927	0.0193718
1265	-5.50474	0.00378855	1.8397	0.0193613
1266	-5.50464	0.00378696	1.84012	0.0193505
1267	-5.50454	0.00378532	1.84038	0.019337
1268	-5.50447	0.00378294	1.8404	0.0193218
1269	-5.50445	0.00378001	1.84038	0.0193066
1270	-5.50445	0.00377703	1.84051	0.0192918
1271	-5.50442	0.00377419	1.84042	0.0192768
1272	-5.50443	0.00377124	1.84044	0.0192617
1273	-5.50441	0.00376833	1.84046	0.0192466
1274	-5.50439	0.00376545	1.84043	0.0192315
1275	-5.50438	0.0037625	1.84039	0.0192165
1276	-5.50438	0.00375955	1.84054	0.019202
1277	-5.50433	0.00375697	1.84069	0.0191876
1278	-5.5043	0.00375416	1.8407	0.0191726
1279	-5.50428	0.00375125	1.84048	0.0191589
1280	-5.50434	0.00374872	1.84019	0.0191462
1281	-5.5044	0.00374634	1.84052	0.019134
1282	-5.50435	0.00374377	1.84095	0.0191239
1283	-5.50427	0.00374165	1.84106	0.0191094
1284	-5.50427	0.00373873	1.84095	0.0190949
1285	-5.50432	0.00373617	1.841	0.0190801
1286	-5.50433	0.00373328	1.84099	0.0190652
1287	-5.50435	0.00373042	1.84102	0.0190505
1288	-5.50436	0.00372754	1.84111	0.0190359
1289	-5.50435	0.00372467	1.84098	0.0190216
1290	-5.50438	0.00372194	1.84096	0.0190069
1291	-5.50439	0.00371907	1.84108	0.0189926
1292	-5.50435	0.0037164	1.84075	0.0189808
1293	-5.50441	0.00371404	1.84021	0.0189738
1294	-5.50452	0.00371285	1.83974	0.0189649
1295	-5.50461	0.00371099	1.83929	0.0189557
1296	-5.5047	0.0037093	1.83855	0.0189554
1297	-5.50487	0.00370998	1.83797	0.0189497
1298	-5.50499	0.00370935	1.83714	0.0189532
1299	-5.50519	0.00371159	1.83656	0.0189474
1300	-5.50534	0.00371163	1.83613	0.018938
1301	-5.50545	0.00371043	1.83561	0.0189305
1302	-5.50558	0.00371011	1.83531	0.0189183
1303	-5.50565	0.00370794	1.83502	0.0189061
1304	-5.50571	0.00370553	1.83481	0.0188927
1305	-5.50576	0.00370296	1.83448	0.0188811
1306	-5.50585	0.0037012	1.83375	0.0188809
1307	-5.50601	0.00370207	1.83323	0.0188735
1308	-5.50613	0.00370113	1.83331	0.0188593
1309	-5.50611	0.00369837	1.83319	0.0188453
1310	-5.50613	0.00369564	1.83325	0.018831
1311	-5.50612	0.00369287	1.8336	0.01882
1312	-5.50605	0.0036906	1.83367	0.0188058
1313	-5.50606	0.00368779	1.83404	0.0187952
1314	-5.506	0.00368545	1.83425	0.018782
1315	-5.50596	0.00368282	1.83424	0.0187677
1316	-5.50596	0.00368002	1.83426	0.0187535
1317	-5.50596	0.00367723	1.83446	0.0187403
1318	-5.50592	0.00367461	1.8346	0.0187267
1319	-5.50591	0.00367186	1.83508	0.0187187
1320	-5.50583	0.00366989	1.83554	0.0187102
1321	-5.50575	0.00366795	1.8358	0.0186977
1322	-5.50573	0.00366525	1.83562	0.0186845
1323	-5.5058	0.00366312	1.83555	0.0186705
1324	-5.50583	0.00366056	1.83588	0.0186592
1325	-5.50579	0.00365808	1.83602	0.0186456
1326	-5.50577	0.00365536	1.83616	0.0186321
1327	-5.50576	0.00365262	1.83635	0.0186191
1328	-5.50576	0.00364987	1.83654	0.0186061
1329	-5.50576	0.00364713	1.83683	0.0185943
1330	-5.50574	0.00364444	1.8371	0.0185822
1331	-5.50571	0.00364189	1.8373	0.0185693
1332	-5.50569	0.00363921	1.83772	0.0185602
1333	-5.50561	0.00363732	1.83811	0.0185503
1334	-5.50554	0.00363522	1.83817	0.0185366
1335	-5.50554	0.00363249	1.83789	0.0185249
1336	-5.50562	0.00363075	1.83763	0.0185128
1337	-5.50571	0.00362906	1.8373	0.018502
1338	-5.50581	0.00362782	1.83682	0.0184943
1339	-5.50595	0.00362748	1.83652	0.018483
1340	-5.50604	0.00362591	1.83647	0.0184693
1341	-5.50608	0.00362352	1.83657	0.0184558
1342	-5.5061	0.00362085	1.83678	0.0184433
1343	-5.50609	0.00361818	1.83675	0.0184296
1344	-5.50613	0.0036157	1.83684	0.0184162
1345	-5.50615	0.00361312	1.8368	0.0184025
1346	-5.50617	0.0036105	1.83669	0.0183892
1347	-5.5062	0.00360789	1.83667	0.0183756
1348	-5.50619	0.00360522	1.8367	0.018362
1349	-5.50619	0.00360255	1.83672	0.0183484
1350	-5.50619	0.00359988	1.83652	0.0183359
1351	-5.50623	0.00359745	1.83654	0.0183223
1352	-5.50622	0.00359482	1.83637	0.0183095
1353	-5.50625	0.00359228	1.83616	0.0182972
1354	-5.50629	0.00358989	1.83588	0.0182859
1355	-5.50636	0.00358787	1.83555	0.0182754
1356	-5.50643	0.00358593	1.83537	0.0182628
1357	-5.50649	0.00358372	1.83515	0.0182507
1358	-5.50656	0.00358188	1.83501	0.0182378
1359	-5.50659	0.00357937	1.83499	0.0182244
1360	-5.5066	0.00357675	1.83507	0.0182112
1361	-5.50658	0.00357416	1.83516	0.0181981
1362	-5.50655	0.00357173	1.83517	0.0181847
1363	-5.50653	0.00356915	1.83511	0.0181715
1364	-5.50653	0.00356653	1.83485	0.01816
1365	-5.50657	0.00356416	1.83459	0.0181486
1366	-5.50661	0.00356178	1.83446	0.0181358
1367	-5.50663	0.00355925	1.83419	0.0181246
1368	-5.50669	0.00355711	1.8342	0.0181113
1369	-5.50669	0.00355451	1.83404	0.0180988
1370	-5.50673	0.00355214	1.83416	0.0180861
1371	-5.50671	0.00354959	1.83405	0.0180732
1372	-5.50673	0.00354704	1.83394	0.0180604
1373	-5.50675	0.0035445	1.83368	0.0180491
1374	-5.50681	0.00354245	1.8335	0.0180369
1375	-5.50686	0.00354024	1.83324	0.0180257
1376	-5.50693	0.00353837	1.83274	0.0180195
1377	-5.50707	0.00353853	1.83263	0.0180068
1378	-5.50713	0.00353652	1.83274	0.017994
1379	-5.50714	0.00353396	1.83282	0.0179812
1380	-5.50714	0.0035314	1.83285	0.0179682
1381	-5.50716	0.00352892	1.83271	0.0179558
1382	-5.50723	0.00352693	1.8326	0.0179431
1383	-5.50727	0.00352465	1.83255	0.0179302
1384	-5.50729	0.00352217	1.83307	0.0179247
1385	-5.50719	0.00352099	1.83349	0.0179167
1386	-5.50712	0.00351915	1.83391	0.0179087
1387	-5.50706	0.00351727	1.83454	0.0179071
1388	-5.50694	0.00351673	1.83525	0.0179081
1389	-5.50681	0.00351664	1.83603	0.0179123
1390	-5.50667	0.00351678	1.83693	0.0179218
1391	-5.5065	0.00351824	1.83774	0.0179275
1392	-5.50634	0.00351939	1.8383	0.0179234
1393	-5.50623	0.00351857	1.83899	0.0179238
1394	-5.50609	0.00351898	1.83967	0.0179239
1395	-5.50594	0.00351973	1.84034	0.0179233
1396	-5.50577	0.00352129	1.84076	0.0179156
1397	-5.50566	0.00352034	1.84127	0.0179099
1398	-5.50555	0.00351962	1.84179	0.0179047
1399	-5.50543	0.0035191	1.84187	0.0178921
1400	-5.50543	0.00351658	1.84205	0.0178802
1401	-5.5054	0.0035142	1.84216	0.0178678
1402	-5.50539	0.0035117	1.84221	0.0178551
1403	-5.50539	0.00350919	1.84225	0.0178425
1404	-5.50537	0.00350676	1.84262	0.0178335
1405	-5.50527	0.00350575	1.84286	0.0178225
1406	-5.50521	0.00350381	1.84326	0.0178142
1407	-5.50512	0.0035024	1.84307	0.0178026
1408	-5.50517	0.00350022	1.84282	0.0177917
1409	-5.50525	0.0034987	1.84278	0.0177791
1410	-5.50528	0.00349634	1.84257	0.0177678
1411	-5.50533	0.00349429	1.84255	0.0177552
1412	-5.50533	0.00349182	1.84228	0.0177447
1413	-5.50539	0.00348976	1.84218	0.0177325
1414	-5.5054	0.00348733	1.84208	0.0177202
1415	-5.50541	0.00348487	1.84176	0.0177106
1416	-5.50548	0.00348318	1.84146	0.0177006
1417	-5.50556	0.00348159	1.84119	0.0176903
1418	-5.50562	0.00347964	1.84118	0.0176778
1419	-5.50563	0.0034772	1.84131	0.0176658
1420	-5.50561	0.00347483	1.84144	0.0176539
1421	-5.50559	0.00347243	1.84197	0.0176495
1422	-5.50547	0.00347203	1.84223	0.0176389
1423	-5.50541	0.00347019	1.84212	0.0176268
1424	-5.50543	0.0034678	1.84219	0.0176146
1425	-5.50539	0.00346551	1.84206	0.0176027
1426	-5.5054	0.00346308	1.84198	0.0175906
1427	-5.50539	0.00346066	1.84203	0.0175784
1428	-5.50536	0.00345833	1.84224	0.0175673
1429	-5.50529	0.00345664	1.84231	0.0175551
1430	-5.50526	0.00345437	1.8423	0.0175429
1431	-5.50525	0.00345197	1.84222	0.0175308
1432	-5.50526	0.00344959	1.84221	0.0175186
1433	-5.50527	0.00344718	1.84208	0.0175069
1434	-5.5053	0.0034449	1.84167	0.0174995
1435	-5.50537	0.00344328	1.84117	0.0174945
1436	-5.50548	0.00344256	1.84102	0.0174829
1437	-5.50551	0.00344035	1.84093	0.017471
1438	-5.50555	0.00343818	1.84058	0.0174624
1439	-5.50564	0.00343695	1.84028	0.0174528
1440	-5.50571	0.0034353	1.84006	0.0174421
1441	-5.50576	0.00343329	1.84	0.0174301
1442	-5.50577	0.00343092	1.84004	0.0174181
1443	-5.50576	0.00342854	1.8398	0.0174077
1444	-5.50582	0.00342662	1.83948	0.0173987
1445	-5.5059	0.00342527	1.83933	0.0173873
1446	-5.50595	0.00342325	1.83918	0.0173759
1447	-5.50599	0.0034211	1.83914	0.017364
1448	-5.506	0.00341874	1.83887	0.017354
1449	-5.50605	0.0034168	1.83852	0.0173456
1450	-5.50612	0.00341508	1.83825	0.0173357
1451	-5.50617	0.00341307	1.83815	0.017324
1452	-5.50619	0.00341078	1.83801	0.0173127
1453	-5.50623	0.00340878	1.83797	0.0173008
1454	-5.50624	0.00340645	1.83782	0.0172895
1455	-5.50629	0.00340437	1.83769	0.0172782
1456	-5.50633	0.00340235	1.8376	0.0172666
1457	-5.50636	0.00340016	1.83815	0.0172634
1458	-5.50625	0.00339957	1.83829	0.0172521
1459	-5.50624	0.00339726	1.83822	0.0172404
1460	-5.50627	0.00339509	1.83817	0.0172287
1461	-5.5063	0.00339284	1.83816	0.0172169
1462	-5.5063	0.00339052	1.83817	0.0172051
1463	-5.50631	0.00338822	1.83825	0.0171935
1464	-5.50631	0.00338592	1.83835	0.0171821
1465	-5.50629	0.00338363	1.83832	0.0171704
1466	-5.50629	0.00338133	1.83853	0.0171599
1467	-5.50623	0.00337956	1.83848	0.0171483
1468	-5.50624	0.00337726	1.83839	0.0171369
1469	-5.50627	0.00337505	1.83853	0.0171258
1470	-5.50624	0.0033729	1.8387	0.017115
1471	-5.5062	0.0033708	1.83883	0.0171039
1472	-5.50617	0.00336864	1.83938	0.0171012
1473	-5.50604	0.00336881	1.83982	0.0170951
1474	-5.50594	0.003368	1.84012	0.0170862
1475	-5.50589	0.00336616	1.84035	0.0170761
1476	-5.50585	0.00336408	1.84047	0.017065
1477	-5.50583	0.00336183	1.84053	0.0170535
1478	-5.50583	0.00335956	1.84047	0.0170421
1479	-5.50586	0.0033574	1.84055	0.0170308
1480	-5.50584	0.00335517	1.8407	0.01702
1481	-5.50584	0.00335291	1.84079	0.0170088
1482	-5.50584	0.00335065	1.84107	0.0169996
1483	-5.5058	0.00334863	1.84122	0.0169888
1484	-5.50578	0.00334645	1.84148	0.0169793
1485	-5.50573	0.00334463	1.84162	0.0169685
1486	-5.50571	0.00334242	1.84169	0.0169572
1487	-5.50571	0.00334017	1.84162	0.0169459
1488	-5.50574	0.00333802	1.8419	0.0169369
1489	-5.50569	0.00333612	1.84235	0.0169314
1490	-5.50559	0.00333524	1.84286	0.0169276
1491	-5.50548	0.00333494	1.84332	0.0169225
1492	-5.50538	0.00333433	1.84377	0.0169172
1493	-5.50527	0.00333365	1.84404	0.016908
1494	-5.50522	0.00333192	1.84419	0.0168974
1495	-5.50518	0.00332995	1.84441	0.0168875
1496	-5.50513	0.00332808	1.84463	0.0168777
1497	-5.50508	0.00332619	1.84503	0.016871
1498	-5.505	0.00332491	1.8454	0.0168638
1499	-5.50492	0.0033236	1.84572	0.0168557
1500	-5.50487	0.00332179	1.84622	0.0168519
1501	-5.50478	0.00332071	1.84656	0.0168441
1502	-5.50473	0.00331898	1.84683	0.0168351
1503	-5.50469	0.00331701	1.84732	0.016831
1504	-5.5046	0.00331587	1.84754	0.0168213
1505	-5.50456	0.00331396	1.84787	0.0168133
1506	-5.50449	0.00331254	1.84792	0.0168022
1507	-5.50446	0.00331043	1.84781	0.0167914
1508	-5.50448	0.00330826	1.84769	0.0167808
1509	-5.50449	0.00330611	1.84784	0.0167703
1510	-5.50446	0.00330413	1.84809	0.0167611
1511	-5.5044	0.00330245	1.84851	0.0167552
1512	-5.5043	0.00330166	1.84864	0.0167447
1513	-5.50426	0.00329971	1.84882	0.0167346
1514	-5.50422	0.00329778	1.8489	0.0167237
1515	-5.5042	0.00329571	1.84906	0.0167135
1516	-5.50415	0.0032939	1.84899	0.0167026
1517	-5.50414	0.00329173	1.84889	0.0166919
1518	-5.50414	0.00328956	1.84865	0.0166826
1519	-5.50419	0.00328772	1.84847	0.0166726
1520	-5.50423	0.00328577	1.84824	0.0166632
1521	-5.50427	0.00328386	1.84849	0.0166541
1522	-5.5042	0.00328248	1.84866	0.016644
1523	-5.50414	0.00328078	1.84844	0.0166346
1524	-5.50416	0.00327866	1.84814	0.0166264
1525	-5.5042	0.00327675	1.84804	0.0166158
1526	-5.50419	0.00327462	1.84784	0.0166061
1527	-5.5042	0.00327251	1.84776	0.0165955
1528	-5.5042	0.00327037	1.84751	0.0165865
1529	-5.50424	0.00326847	1.84733	0.0165767
1530	-5.50427	0.00326648	1.84713	0.0165669
1531	-5.50431	0.0032646	1.84715	0.0165561
1532	-5.50431	0.00326247	1.8471	0.0165454
1533	-5.50432	0.00326035	1.84676	0.0165382
1534	-5.50439	0.00325901	1.84657	0.0165285
1535	-5.50442	0.00325701	1.84637	0.0165189
1536	-5.50445	0.00325508	1.8461	0.0165104
1537	-5.5045	0.0032533	1.84591	0.0165007
1538	-5.50453	0.00325129	1.84559	0.0164932
1539	-5.50458	0.00324967	1.84548	0.0164829
1540	-5.5046	0.00324759	1.84534	0.0164728
1541	-5.50462	0.00324558	1.84523	0.0164624
1542	-5.50464	0.00324353	1.84518	0.0164519
1543	-5.50467	0.00324153	1.84494	0.016443
1544	-5.50473	0.00323997	1.84469	0.0164341
1545	-5.50478	0.00323835	1.84454	0.0164242
1546	-5.50483	0.00323663	1.84456	0.0164136
1547	-5.50484	0.00323457	1.84457	0.016403
1548	-5.50487	0.00323256	1.84453	0.0163924
1549	-5.50489	0.00323054	1.8445	0.0163819
1550	-5.5049	0.00322847	1.84424	0.0163734
1551	-5.50496	0.00322695	1.8442	0.0163629
1552	-5.50498	0.00322493	1.84376	0.0163583
1553	-5.50508	0.0032246	1.84373	0.0163478
1554	-5.50512	0.00322267	1.84382	0.0163375
1555	-5.50512	0.0032206	1.84388	0.0163272
1556	-5.50513	0.00321856	1.84412	0.0163183
1557	-5.50511	0.00321656	1.84413	0.0163079
1558	-5.50514	0.0032146	1.84403	0.0162977
1559	-5.50519	0.00321293	1.84403	0.0162873
1560	-5.50521	0.00321093	1.84383	0.016278
1561	-5.50526	0.00320934	1.84372	0.016268
1562	-5.50531	0.00320761	1.84368	0.0162577
1563	-5.50533	0.00320563	1.84346	0.0162488
1564	-5.50539	0.00320419	1.8434	0.0162385
1565	-5.5054	0.00320216	1.84345	0.0162282
1566	-5.50539	0.00320014	1.84354	0.0162181
1567	-5.50538	0.0031981	1.84381	0.01621
1568	-5.50533	0.00319652	1.84415	0.0162032
1569	-5.50525	0.00319541	1.84423	0.0161931
1570	-5.50525	0.00319338	1.84411	0.0161833
1571	-5.5053	0.00319173	1.84424	0.0161735
1572	-5.50529	0.00318973	1.84429	0.0161633
1573	-5.50529	0.0031877	1.84454	0.016155
1574	-5.50524	0.00318603	1.84478	0.0161465
1575	-5.50521	0.00318419	1.84516	0.0161407
1576	-5.50514	0.00318294	1.84526	0.0161308
1577	-5.50512	0.00318098	1.84526	0.0161206
1578	-5.50513	0.00317897	1.8451	0.0161112
1579	-5.50517	0.00317727	1.84525	0.0161017
1580	-5.50515	0.00317538	1.8454	0.0160922
1581	-5.50513	0.00317343	1.84566	0.0160841
1582	-5.5051	0.00317157	1.84586	0.0160753
1583	-5.50508	0.00316962	1.84584	0.0160651
1584	-5.50512	0.00316788	1.84566	0.0160561
1585	-5.50518	0.0031665	1.84564	0.0160459
1586	-5.5052	0.00316458	1.84587	0.0160375
1587	-5.50516	0.00316284	1.8459	0.0160274
1588	-5.50516	0.00316085	1.8459	0.0160173
1589	-5.50517	0.00315886	1.84616	0.0160094
1590	-5.50511	0.00315743	1.8464	0.0160012
1591	-5.50505	0.00315601	1.84666	0.0159933
1592	-5.505	0.00315436	1.84696	0.015986
1593	-5.50496	0.00315274	1.84733	0.0159803
1594	-5.50489	0.00315146	1.84769	0.0159742
1595	-5.50483	0.00315002	1.848	0.0159673
1596	-5.50478	0.00314842	1.84826	0.0159594
1597	-5.50474	0.00314674	1.84864	0.0159539
1598	-5.50466	0.00314585	1.84893	0.0159466
1599	-5.50459	0.00314454	1.84913	0.0159378
1600	-5.50456	0.0031428	1.8494	0.0159302
1601	-5.5045	0.00314128	1.84961	0.0159217
1602	-5.50447	0.00313953	1.84994	0.0159152
1603	-5.5044	0.00313826	1.85021	0.0159075
1604	-5.50436	0.00313657	1.85042	0.015899
1605	-5.50434	0.0031347	1.85056	0.0158897
1606	-5.50433	0.00313278	1.85049	0.01588
1607	-5.50436	0.00313102	1.85055	0.0158702
1608	-5.50438	0.00312913	1.85107	0.0158689
1609	-5.50429	0.00312846	1.85151	0.0158651
1610	-5.50422	0.0031272	1.85215	0.015868
1611	-5.50413	0.00312669	1.85258	0.015864
1612	-5.50408	0.00312508	1.85285	0.0158565
1613	-5.50407	0.00312316	1.85314	0.0158494
1614	-5.50406	0.00312127	1.8535	0.0158437
1615	-5.50401	0.00311969	1.85388	0.0158385
1616	-5.50396	0.00311819	1.85416	0.0158311
1617	-5.50392	0.00311652	1.85435	0.0158224
1618	-5.50389	0.00311475	1.85442	0.0158128
1619	-5.50388	0.00311283	1.85455	0.0158036
1620	-5.50387	0.00311094	1.85479	0.0157956
1621	-5.50383	0.00310922	1.85545	0.0157999
1622	-5.50369	0.00311033	1.85587	0.0157956
1623	-5.5036	0.00310966	1.8566	0.0158029
1624	-5.50346	0.00311133	1.85713	0.0158022
1625	-5.50334	0.00311148	1.85764	0.0158004
1626	-5.50323	0.00311143	1.85796	0.0157941
1627	-5.50317	0.00311028	1.85832	0.0157885
1628	-5.50309	0.00310941	1.85842	0.0157791
1629	-5.50306	0.00310759	1.85833	0.0157697
1630	-5.50309	0.00310581	1.85873	0.0157652
1631	-5.50301	0.00310491	1.8591	0.0157597
1632	-5.50294	0.00310376	1.85918	0.0157503
1633	-5.50294	0.00310186	1.8595	0.0157438
1634	-5.5029	0.00310023	1.85989	0.015739
1635	-5.50284	0.00309893	1.86008	0.0157305
1636	-5.50282	0.0030971	1.86031	0.0157227
1637	-5.50279	0.00309538	1.86068	0.0157173
1638	-5.50272	0.00309426	1.86107	0.0157126
1639	-5.50267	0.00309277	1.86182	0.0157207
1640	-5.50253	0.00309396	1.86266	0.0157337
1641	-5.50238	0.00309582	1.86341	0.0157419
1642	-5.50224	0.00309697	1.86426	0.0157555
1643	-5.50209	0.00309881	1.86514	0.0157703
1644	-5.50192	0.00310153	1.86563	0.0157682
1645	-5.50185	0.00310036	1.86606	0.0157645
1646	-5.50181	0.00309882	1.86661	0.0157647
1647	-5.50173	0.00309801	1.86714	0.015764
1648	-5.50165	0.00309718	1.86794	0.0157748
1649	-5.5015	0.00309875	1.86848	0.0157744
1650	-5.50142	0.00309802	1.86871	0.0157665
1651	-5.5014	0.00309619	1.86893	0.0157585
1652	-5.50138	0.00309436	1.86926	0.0157524
1653	-5.50133	0.00309289	1.86974	0.0157504
1654	-5.50124	0.0030925	1.87013	0.0157457
