# Blocco	Energia Media	Errore Energia	Pressione Media	Errore Pressione
534	-0.411725	0.00206909	0.0485071	0.000323919
535	-0.411774	0.00206579	0.0485202	0.000323578
536	-0.411743	0.00206217	0.0485483	0.000324191
537	-0.411852	0.00206122	0.0485584	0.000323744
538	-0.411994	0.0020623	0.0485628	0.000323172
539	-0.412015	0.00205857	0.0485498	0.000322833
540	-0.412084	0.00205592	0.0485323	0.00032271
541	-0.412113	0.00205232	0.0485241	0.000322217
542	-0.412311	0.00205808	0.0485223	0.000321628
543	-0.412369	0.0020551	0.0485153	0.000321111
544	-0.412407	0.00205168	0.0485199	0.000320554
545	-0.412447	0.0020483	0.0485122	0.000320061
546	-0.412377	0.00204572	0.0485069	0.000319518
547	-0.412372	0.00204199	0.0485146	0.000319028
548	-0.41236	0.0020383	0.0485345	0.000319066
549	-0.412367	0.0020346	0.048554	0.000319075
550	-0.412366	0.0020309	0.0485592	0.000318539
551	-0.412327	0.00202757	0.0485535	0.000318011
552	-0.412371	0.00202435	0.0485459	0.000317528
553	-0.412415	0.00202118	0.0485455	0.000316954
554	-0.412567	0.00202325	0.0485331	0.000316624
555	-0.412594	0.00201978	0.0485577	0.000317008
556	-0.412656	0.00201711	0.0485754	0.000316934
557	-0.412768	0.00201661	0.0485849	0.000316507
558	-0.41274	0.0020132	0.0485761	0.000316062
559	-0.412634	0.00201239	0.0485741	0.000315503
560	-0.412545	0.00201074	0.0485607	0.000315225
561	-0.412439	0.00200995	0.0485436	0.000315127
562	-0.412456	0.00200645	0.0485493	0.000314618
563	-0.412491	0.00200319	0.0485525	0.000314075
564	-0.412558	0.00200074	0.0485587	0.00031358
565	-0.412528	0.00199742	0.0485554	0.000313042
566	-0.412452	0.00199532	0.0485562	0.00031249
567	-0.412406	0.00199234	0.048552	0.000311967
568	-0.412386	0.00198894	0.0485628	0.000311607
569	-0.412417	0.00198569	0.0485525	0.000311231
570	-0.412434	0.00198228	0.048567	0.000311024
571	-0.412559	0.00198273	0.0486005	0.000312276
572	-0.412669	0.00198232	0.0485873	0.00031201
573	-0.412729	0.00197978	0.0485803	0.000311544
574	-0.412691	0.00197669	0.0486114	0.000312549
575	-0.412635	0.00197406	0.0486611	0.000315929
576	-0.412654	0.00197072	0.0486696	0.000315495
577	-0.412684	0.00196753	0.0486778	0.000315056
578	-0.412704	0.00196423	0.0486946	0.000314956
579	-0.412661	0.00196131	0.0487234	0.000315728
580	-0.412545	0.00196134	0.0487718	0.000318877
581	-0.412544	0.00195796	0.0488206	0.000322033
582	-0.412517	0.00195478	0.0488357	0.000321833
583	-0.412459	0.00195228	0.0488339	0.000321287
584	-0.412423	0.00194928	0.0488428	0.00032086
585	-0.412489	0.00194706	0.048828	0.000320653
586	-0.412482	0.00194375	0.0488569	0.000321404
587	-0.412365	0.00194396	0.0488682	0.000321057
588	-0.412368	0.00194065	0.0488777	0.00032065
589	-0.412352	0.00193743	0.0488728	0.000320142
590	-0.412394	0.00193461	0.0488564	0.000320019
591	-0.412414	0.00193143	0.0488362	0.000320111
592	-0.412433	0.00192826	0.048834	0.000319579
593	-0.412562	0.00192933	0.0488165	0.000319519
594	-0.412543	0.00192617	0.0488249	0.000319094
595	-0.412574	0.00192317	0.0488337	0.000318678
596	-0.412479	0.00192225	0.048839	0.000318187
597	-0.412463	0.0019191	0.0488339	0.000317695
598	-0.412485	0.00191601	0.0488232	0.000317344
599	-0.41249	0.00191282	0.0488128	0.000316985
600	-0.412478	0.00190967	0.0487999	0.000316719
601	-0.412414	0.00190756	0.0487949	0.000316232
602	-0.412359	0.00190519	0.0487778	0.000316166
603	-0.412317	0.00190248	0.0487571	0.000316321
604	-0.412307	0.00189936	0.0487493	0.000315892
605	-0.412308	0.00189622	0.048735	0.000315694
606	-0.412391	0.00189491	0.0487328	0.000315181
607	-0.412416	0.00189195	0.0487334	0.000314663
608	-0.412589	0.00189668	0.0487145	0.00031471
609	-0.412757	0.001901	0.0487088	0.000314246
610	-0.412892	0.00190269	0.0486891	0.00031435
611	-0.413102	0.00191118	0.0486796	0.000313978
612	-0.41317	0.00190924	0.048693	0.000313752
613	-0.413109	0.00190711	0.0486981	0.000313282
614	-0.413033	0.00190549	0.0487049	0.000312844
615	-0.413024	0.00190242	0.0487084	0.000312355
616	-0.413142	0.00190297	0.0487205	0.000312084
617	-0.413305	0.00190682	0.048717	0.000311599
618	-0.413171	0.00190844	0.0487509	0.000312943
619	-0.413231	0.00190629	0.0487514	0.000312437
620	-0.413296	0.00190433	0.0487505	0.000311935
621	-0.413407	0.00190455	0.0487378	0.000311693
622	-0.413467	0.00190242	0.0487409	0.000311207
623	-0.413498	0.00189962	0.0487225	0.000311254
624	-0.413581	0.00189837	0.048704	0.000311303
625	-0.413545	0.00189567	0.0486943	0.000310956
626	-0.413579	0.00189295	0.0486837	0.000310639
627	-0.413604	0.00189009	0.0486887	0.000310184
628	-0.413552	0.00188778	0.0486891	0.00030969
629	-0.413478	0.00188623	0.0486759	0.000309482
630	-0.413351	0.00188749	0.0486704	0.00030904
631	-0.413226	0.00188866	0.0486685	0.000308556
632	-0.413212	0.00188572	0.0486493	0.000308662
633	-0.413215	0.00188274	0.0486648	0.000308562
634	-0.413174	0.00188023	0.0486866	0.000308844
635	-0.413106	0.0018785	0.0486982	0.000308573
636	-0.412927	0.00188405	0.0487158	0.000308592
637	-0.412926	0.00188109	0.0487158	0.000308107
638	-0.412988	0.00187916	0.0487115	0.000307655
639	-0.413046	0.00187711	0.0486939	0.000307676
640	-0.413018	0.00187438	0.0486893	0.00030723
641	-0.413006	0.00187149	0.0486956	0.000306814
642	-0.413005	0.00186858	0.0486966	0.000306338
643	-0.413017	0.00186571	0.048684	0.000306123
644	-0.412962	0.00186363	0.0486781	0.000305704
645	-0.41295	0.00186078	0.0486853	0.000305314
646	-0.41299	0.00185833	0.0486738	0.000305056
647	-0.413013	0.0018556	0.0486699	0.000304609
648	-0.41308	0.00185393	0.0486616	0.000304253
649	-0.413043	0.00185145	0.0486496	0.00030402
650	-0.413013	0.00184884	0.048651	0.000303555
651	-0.412996	0.00184608	0.048662	0.000303287
652	-0.412914	0.00184505	0.0486593	0.000302834
653	-0.412849	0.00184338	0.0486752	0.000302787
654	-0.412738	0.00184391	0.0487174	0.000305262
655	-0.412688	0.00184176	0.0487343	0.000305261
656	-0.41272	0.00183923	0.0487345	0.000304795
657	-0.412735	0.00183649	0.04874	0.000304382
658	-0.412766	0.00183396	0.0487556	0.000304319
659	-0.412791	0.00183135	0.0487604	0.000303894
660	-0.412707	0.00183051	0.0487507	0.000303589
661	-0.412636	0.00182912	0.0487328	0.000303658
662	-0.412551	0.00182832	0.0487359	0.000303215
663	-0.412487	0.00182671	0.0487614	0.000303829
664	-0.412486	0.00182396	0.0487695	0.00030348
665	-0.412546	0.00182219	0.0487794	0.000303187
666	-0.412631	0.00182142	0.0487724	0.000302815
667	-0.412731	0.00182143	0.0487694	0.000302376
668	-0.412747	0.00181877	0.0487573	0.000302163
669	-0.41275	0.00181606	0.0487559	0.000301715
670	-0.41276	0.00181338	0.0487467	0.000301407
671	-0.412772	0.00181071	0.0487319	0.000301319
672	-0.412806	0.00180834	0.0487128	0.000301478
673	-0.412772	0.00180597	0.0487025	0.000301205
674	-0.412721	0.00180403	0.0486957	0.000300834
675	-0.412703	0.00180144	0.0486916	0.000300417
676	-0.412651	0.00179951	0.0486896	0.000299979
677	-0.412612	0.0017973	0.0487017	0.000299781
678	-0.412589	0.00179478	0.0486826	0.000299947
679	-0.412544	0.0017927	0.0486718	0.000299699
680	-0.412556	0.0017901	0.0486583	0.000299564
681	-0.412573	0.00178755	0.0486471	0.000299333
682	-0.412578	0.00178494	0.0486383	0.000299022
683	-0.412507	0.00178373	0.0486501	0.000298816
684	-0.412582	0.00178266	0.0486472	0.000298392
685	-0.412581	0.00178006	0.048643	0.000297987
686	-0.412542	0.0017779	0.0486572	0.000297893
687	-0.412506	0.00177569	0.0486652	0.000297566
688	-0.412439	0.00177437	0.0486552	0.0002973
689	-0.412357	0.00177367	0.0486429	0.000297124
690	-0.412386	0.00177133	0.0486443	0.000296697
691	-0.412334	0.00176953	0.0486609	0.000296728
692	-0.412176	0.00177403	0.0486917	0.000297899
693	-0.412142	0.00177179	0.0486975	0.000297525
694	-0.412069	0.00177074	0.048711	0.000297402
695	-0.41205	0.00176829	0.0487174	0.000297043
696	-0.412074	0.00176591	0.0487082	0.000296759
697	-0.412086	0.00176342	0.0487006	0.000296431
698	-0.412103	0.00176097	0.0487016	0.000296008
699	-0.41215	0.00175909	0.0486922	0.000295733
700	-0.412148	0.00175658	0.0486856	0.000295386
701	-0.412085	0.00175518	0.0486846	0.000294966
702	-0.411905	0.00176193	0.0486825	0.000294553
703	-0.41183	0.00176101	0.0486828	0.000294134
704	-0.41174	0.00176081	0.0487018	0.000294328
705	-0.411695	0.00175887	0.0487096	0.000294014
706	-0.411735	0.00175683	0.0487118	0.000293606
707	-0.411857	0.00175855	0.0487137	0.000293197
708	-0.411976	0.0017601	0.0486967	0.000293273
709	-0.412065	0.00175989	0.0486783	0.000293436
710	-0.412015	0.00175813	0.0486827	0.000293056
711	-0.412026	0.00175569	0.0486861	0.000292662
712	-0.412037	0.00175326	0.048681	0.000292295
713	-0.412163	0.0017553	0.0486686	0.000292146
714	-0.412255	0.00175527	0.0486586	0.000291909
715	-0.412332	0.00175448	0.0486419	0.000291975
716	-0.412557	0.00176642	0.0486331	0.0002917
717	-0.412743	0.00177375	0.0486223	0.000291494
718	-0.412879	0.00177651	0.0486157	0.000291162
719	-0.412941	0.00177509	0.0486316	0.000291189
720	-0.413007	0.00177386	0.0486493	0.000291323
721	-0.413079	0.00177289	0.0486561	0.000290998
722	-0.413144	0.00177159	0.0486469	0.000290739
723	-0.413195	0.0017699	0.0486306	0.000290792
724	-0.413232	0.00176784	0.0486209	0.000290552
725	-0.413212	0.00176551	0.0486084	0.000290421
726	-0.413144	0.00176438	0.0486117	0.00029004
727	-0.413066	0.00176367	0.0486072	0.000289677
728	-0.412967	0.00176405	0.0485968	0.000289468
729	-0.412843	0.00176599	0.0485915	0.000289119
730	-0.412772	0.00176499	0.04859	0.000288726
731	-0.412813	0.00176304	0.0485983	0.00028845
732	-0.412938	0.00176507	0.0485844	0.00028839
733	-0.413012	0.0017642	0.048584	0.000287997
734	-0.413134	0.00176605	0.0485701	0.00028794
735	-0.413221	0.00176577	0.0485704	0.000287548
736	-0.413293	0.00176486	0.0485724	0.000287164
737	-0.413422	0.00176712	0.048586	0.000287097
738	-0.413378	0.00176527	0.0485827	0.000286727
739	-0.413342	0.00176325	0.0485881	0.000286389
740	-0.413393	0.00176161	0.0485801	0.000286113
741	-0.413361	0.00175952	0.0485789	0.00028573
742	-0.413347	0.0017572	0.0485936	0.000285723
743	-0.41337	0.00175498	0.0486073	0.000285665
744	-0.413357	0.00175267	0.0486063	0.000285282
745	-0.413299	0.00175128	0.048598	0.000285023
746	-0.413292	0.00174894	0.0485916	0.000284712
747	-0.413315	0.00174676	0.0485935	0.000284337
748	-0.413365	0.00174512	0.0485905	0.000283972
749	-0.413321	0.00174334	0.0485994	0.000283731
750	-0.413396	0.00174264	0.0485852	0.000283706
751	-0.413456	0.00174134	0.04857	0.000283736
752	-0.413476	0.00173914	0.0485758	0.000283418
753	-0.413457	0.00173694	0.0485752	0.000283042
754	-0.413547	0.00173697	0.0485711	0.000282697
755	-0.413688	0.00174036	0.0485557	0.000282739
756	-0.413745	0.00173899	0.0485432	0.000282642
757	-0.413763	0.00173679	0.0485368	0.00028234
758	-0.413796	0.00173482	0.048539	0.000281976
759	-0.413746	0.00173325	0.0485382	0.000281606
760	-0.41375	0.00173097	0.0485466	0.00028136
761	-0.413735	0.00172876	0.0485458	0.000280992
762	-0.413628	0.00172983	0.048545	0.000280624
763	-0.413528	0.00173041	0.0485592	0.000280616
764	-0.413398	0.00173303	0.0485537	0.000280302
765	-0.413263	0.00173603	0.0485512	0.000279947
766	-0.413153	0.00173724	0.0485354	0.000280025
767	-0.413129	0.00173514	0.0485377	0.000279669
768	-0.413101	0.0017331	0.0485392	0.000279309
769	-0.413118	0.00173093	0.0485231	0.000279411
770	-0.413071	0.00172933	0.0485279	0.000279089
771	-0.413021	0.0017278	0.0485386	0.000278933
772	-0.412971	0.0017263	0.0485329	0.00027863
773	-0.412972	0.00172407	0.0485421	0.000278423
774	-0.413032	0.00172289	0.0485273	0.000278458
775	-0.413046	0.00172072	0.0485257	0.000278103
776	-0.413013	0.00171882	0.0485151	0.000277948
777	-0.41299	0.00171676	0.0485028	0.000277861
778	-0.412964	0.00171475	0.0485048	0.000277511
779	-0.412975	0.00171258	0.0485035	0.000277158
780	-0.413004	0.00171063	0.0485054	0.000276808
781	-0.413041	0.00170885	0.048517	0.000276697
782	-0.413088	0.00170731	0.0485207	0.000276369
783	-0.413108	0.00170525	0.0485319	0.000276244
784	-0.413008	0.00170602	0.0485321	0.000275891
785	-0.412909	0.00170671	0.0485355	0.00027556
786	-0.412888	0.00170467	0.0485347	0.000275211
787	-0.412901	0.00170255	0.0485346	0.000274861
788	-0.412948	0.00170104	0.0485386	0.000274542
789	-0.412985	0.0016993	0.0485369	0.0002742
790	-0.412993	0.00169716	0.0485579	0.000274656
791	-0.412961	0.00169532	0.0485887	0.000276038
792	-0.412919	0.00169369	0.048607	0.00027629
793	-0.412981	0.00169269	0.0485966	0.000276136
794	-0.413019	0.00169097	0.0486021	0.000275842
795	-0.412979	0.00168931	0.0485938	0.000275619
796	-0.413027	0.00168789	0.048591	0.000275287
797	-0.412999	0.00168602	0.0485814	0.000275108
798	-0.412957	0.00168443	0.048591	0.000274932
799	-0.412913	0.00168289	0.0485865	0.000274624
800	-0.412919	0.0016808	0.04858	0.000274358
801	-0.412907	0.00167875	0.0485802	0.000274016
802	-0.412835	0.00167817	0.0485881	0.000273788
803	-0.412806	0.00167634	0.0485883	0.000273447
804	-0.412792	0.00167432	0.0485933	0.000273154
805	-0.412721	0.00167371	0.0485937	0.000272815
806	-0.412699	0.00167179	0.0485972	0.000272498
807	-0.412716	0.0016698	0.0486058	0.000272297
808	-0.412627	0.00167012	0.0486189	0.000272275
809	-0.41257	0.00166901	0.0486191	0.000271939
810	-0.412532	0.00166738	0.0486149	0.000271636
811	-0.412536	0.00166533	0.0486347	0.000272021
812	-0.412665	0.0016683	0.0486464	0.000271941
813	-0.412697	0.00166655	0.0486635	0.000272143
814	-0.412777	0.00166645	0.0486724	0.000271953
815	-0.41277	0.00166442	0.0486602	0.000271895
816	-0.412677	0.001665	0.0486665	0.000271636
817	-0.412646	0.00166324	0.0486579	0.00027144
818	-0.412634	0.00166125	0.0486554	0.000271119
819	-0.412573	0.00166033	0.0486702	0.000271188
820	-0.412563	0.00165834	0.0486712	0.00027086
821	-0.412565	0.00165632	0.0486644	0.000270616
822	-0.412637	0.00165588	0.0486622	0.000270296
823	-0.412644	0.00165388	0.0486547	0.000270071
824	-0.412684	0.00165237	0.0486495	0.000269793
825	-0.41272	0.00165075	0.0486423	0.000269563
826	-0.412851	0.00165392	0.0486273	0.000269651
827	-0.412787	0.00165315	0.0486139	0.000269661
828	-0.412872	0.00165335	0.0485961	0.000269918
829	-0.412949	0.00165316	0.0485909	0.000269643
830	-0.413128	0.00166082	0.0485961	0.000269369
831	-0.4133	0.00166766	0.0486099	0.000269398
832	-0.413419	0.00166991	0.0486179	0.000269194
833	-0.413504	0.00167006	0.0486328	0.000269278
834	-0.413577	0.00166964	0.0486479	0.000269381
835	-0.413633	0.0016686	0.0486397	0.000269183
836	-0.413697	0.00166782	0.0486296	0.00026905
837	-0.413664	0.00166616	0.0486508	0.00026956
838	-0.413599	0.00166541	0.048654	0.000269257
839	-0.413584	0.00166349	0.0486493	0.000268977
840	-0.413628	0.00166209	0.0486549	0.000268716
841	-0.413716	0.00166246	0.0486693	0.000268781
842	-0.413806	0.00166288	0.0486732	0.000268491
843	-0.413845	0.00166138	0.0486796	0.00026825
844	-0.413871	0.00165961	0.0486684	0.000268165
845	-0.41393	0.00165869	0.048655	0.000268186
846	-0.414029	0.00165967	0.0486469	0.00026799
847	-0.41399	0.00165815	0.048644	0.00026769
848	-0.413936	0.00165707	0.0486473	0.000267395
849	-0.413855	0.00165709	0.0486378	0.000267248
850	-0.41381	0.00165576	0.0486352	0.000266946
851	-0.41377	0.00165431	0.0486378	0.000266644
852	-0.413749	0.00165249	0.048634	0.000266358
853	-0.413721	0.0016508	0.0486257	0.000266174
854	-0.413601	0.00165318	0.0486311	0.000265916
855	-0.413523	0.00165308	0.0486238	0.000265703
856	-0.413507	0.00165124	0.0486185	0.000265447
857	-0.413513	0.00164932	0.0486187	0.000265137
858	-0.413515	0.0016474	0.0486068	0.000265099
859	-0.413504	0.00164552	0.048594	0.000265097
860	-0.413517	0.00164365	0.04859	0.00026482
861	-0.413436	0.00164374	0.0485876	0.000264522
862	-0.413425	0.00164187	0.0485854	0.000264225
863	-0.413388	0.00164038	0.048585	0.000263919
864	-0.413395	0.0016385	0.0486055	0.000264413
865	-0.413357	0.00163705	0.0486175	0.000264377
866	-0.413233	0.00163982	0.0486269	0.000264241
867	-0.413173	0.00163906	0.0486158	0.00026417
868	-0.413205	0.00163749	0.048607	0.000264012
869	-0.41322	0.00163567	0.0486048	0.000263718
870	-0.41316	0.00163488	0.0486017	0.000263433
871	-0.413179	0.00163311	0.0485919	0.000263313
872	-0.41318	0.00163124	0.0485874	0.00026305
873	-0.41311	0.0016309	0.0485853	0.000262756
874	-0.413111	0.00162904	0.0485977	0.000262744
875	-0.41316	0.00162791	0.0485972	0.000262445
876	-0.41313	0.00162631	0.0485851	0.000262421
877	-0.413104	0.00162466	0.0485816	0.000262146
878	-0.413104	0.00162281	0.0485929	0.000262091
879	-0.413122	0.00162107	0.0485884	0.000261831
880	-0.413103	0.00161934	0.0485789	0.000261707
881	-0.413124	0.00161763	0.0485677	0.000261647
882	-0.413067	0.00161681	0.0485686	0.000261352
883	-0.413048	0.00161509	0.0485648	0.000261084
884	-0.413043	0.00161327	0.0485575	0.00026089
885	-0.413041	0.00161145	0.0485491	0.00026073
886	-0.412966	0.00161135	0.0485432	0.000260503
887	-0.412968	0.00160954	0.0485485	0.000260265
888	-0.412963	0.00160774	0.0485552	0.000260057
889	-0.412963	0.00160593	0.0485702	0.000260198
890	-0.412905	0.00160516	0.0485807	0.000260117
891	-0.412928	0.00160353	0.048583	0.000259835
892	-0.412945	0.00160182	0.0485814	0.000259549
893	-0.412867	0.00160194	0.0485914	0.000259451
894	-0.412819	0.00160087	0.0486039	0.000259458
895	-0.412796	0.00159925	0.0486096	0.000259232
896	-0.412839	0.00159805	0.0486146	0.00025899
897	-0.412865	0.00159649	0.0486121	0.000258714
898	-0.41284	0.00159492	0.0486143	0.000258435
899	-0.412843	0.00159315	0.0486251	0.000258372
900	-0.412924	0.00159348	0.0486307	0.000258147
901	-0.412978	0.0015926	0.0486243	0.00025794
902	-0.412994	0.00159092	0.0486263	0.000257662
903	-0.412991	0.00158916	0.0486269	0.000257377
904	-0.412946	0.00158804	0.0486242	0.000257107
905	-0.412918	0.00158654	0.0486233	0.000256824
906	-0.41291	0.00158481	0.048634	0.000256761
907	-0.412897	0.00158312	0.0486285	0.000256535
908	-0.412864	0.00158171	0.0486258	0.000256267
909	-0.412785	0.00158196	0.0486455	0.000256741
910	-0.412804	0.00158034	0.0486475	0.000256467
911	-0.412816	0.00157865	0.0486529	0.000256241
912	-0.412783	0.00157725	0.0486499	0.000255977
913	-0.412807	0.0015757	0.0486458	0.000255731
914	-0.412817	0.00157401	0.0486413	0.000255491
915	-0.412774	0.00157288	0.0486466	0.000255267
916	-0.412702	0.0015728	0.0486411	0.000255048
917	-0.412663	0.00157158	0.0486299	0.000255013
918	-0.412547	0.00157413	0.0486395	0.000254916
919	-0.412445	0.00157574	0.0486563	0.000255191
920	-0.412282	0.00158241	0.0486705	0.000255307
921	-0.412259	0.00158086	0.0486687	0.000255036
922	-0.412265	0.00157916	0.0486555	0.000255103
923	-0.412233	0.00157778	0.0486503	0.000254878
924	-0.412229	0.00157608	0.0486568	0.000254685
925	-0.412178	0.0015752	0.0486769	0.000255198
926	-0.412187	0.00157353	0.0486781	0.000254925
927	-0.412176	0.00157188	0.0486693	0.0002548
928	-0.412125	0.00157101	0.0486874	0.000255167
929	-0.412121	0.00156933	0.0486872	0.000254893
930	-0.412108	0.0015677	0.0486913	0.000254653
931	-0.412111	0.00156602	0.0487008	0.000254555
932	-0.412126	0.00156441	0.0486982	0.000254296
933	-0.412175	0.00156351	0.0486935	0.000254066
934	-0.412173	0.00156183	0.0486844	0.000253959
935	-0.412149	0.00156034	0.0486796	0.000253732
936	-0.412182	0.00155903	0.0486847	0.000253512
937	-0.412223	0.00155789	0.0486932	0.000253383
938	-0.412218	0.00155624	0.0486913	0.00025312
939	-0.41227	0.00155543	0.0486814	0.000253043
940	-0.412284	0.00155384	0.0486794	0.000252782
941	-0.412319	0.00155257	0.0486703	0.000252679
942	-0.41234	0.00155107	0.0486789	0.000252558
943	-0.412438	0.00155255	0.048674	0.000252338
944	-0.412483	0.00155155	0.0486891	0.000252524
945	-0.412488	0.00154992	0.0486914	0.000252267
946	-0.412428	0.00154946	0.0486862	0.000252055
947	-0.412309	0.00155234	0.0486867	0.000251789
948	-0.412272	0.00155116	0.048699	0.000251826
949	-0.412274	0.00154952	0.048691	0.000251686
950	-0.412215	0.00154905	0.0486929	0.000251428
951	-0.412163	0.00154827	0.0486863	0.00025125
952	-0.412099	0.00154799	0.0486889	0.000250999
953	-0.412074	0.00154656	0.0486775	0.000250997
954	-0.412007	0.0015464	0.0486817	0.000250768
955	-0.411996	0.00154482	0.0486744	0.000250611
956	-0.411952	0.00154384	0.0486638	0.000250573
957	-0.411868	0.00154447	0.0486708	0.00025041
958	-0.411866	0.00154286	0.0486634	0.000250257
959	-0.411846	0.00154138	0.0486611	0.000250007
960	-0.411867	0.00153992	0.0486542	0.000249842
961	-0.411853	0.00153838	0.0486439	0.000249793
962	-0.411759	0.00153968	0.0486429	0.000249535
963	-0.411739	0.0015382	0.0486341	0.00024943
964	-0.411716	0.00153679	0.048627	0.000249274
965	-0.4117	0.00153527	0.0486214	0.000249079
966	-0.411661	0.00153418	0.0486243	0.000248839
967	-0.411622	0.00153311	0.0486242	0.000248582
968	-0.4116	0.00153168	0.0486314	0.000248429
969	-0.411535	0.00153147	0.0486401	0.000248327
970	-0.41146	0.00153171	0.0486544	0.000248479
971	-0.411375	0.00153253	0.0486819	0.000249748
972	-0.411332	0.00153154	0.0486919	0.000249689
973	-0.411312	0.0015301	0.0486942	0.000249443
974	-0.411317	0.00152854	0.0486997	0.000249247
975	-0.41134	0.00152714	0.0487038	0.000249026
976	-0.411337	0.00152558	0.0487	0.0002488
977	-0.411302	0.00152442	0.0487065	0.00024863
978	-0.411257	0.00152354	0.0487037	0.000248392
979	-0.411135	0.00152681	0.0486986	0.00024819
980	-0.411138	0.00152526	0.0486967	0.000247944
981	-0.411136	0.0015237	0.0486982	0.000247695
982	-0.411228	0.0015249	0.0486982	0.000247443
983	-0.411306	0.00152536	0.0487016	0.000247216
984	-0.411327	0.00152396	0.0487028	0.000246967
985	-0.411265	0.0015237	0.0487024	0.000246717
986	-0.411186	0.00152417	0.0487041	0.000246473
987	-0.411129	0.00152368	0.048728	0.000247376
988	-0.41106	0.00152374	0.0487509	0.000248179
989	-0.410962	0.00152532	0.0487454	0.00024799
990	-0.410887	0.0015256	0.0487515	0.000247816
991	-0.410857	0.00152437	0.0487467	0.000247613
992	-0.41081	0.00152356	0.0487461	0.000247364
993	-0.410719	0.0015247	0.0487497	0.000247142
994	-0.410648	0.00152484	0.0487611	0.000247154
995	-0.410618	0.0015236	0.0487643	0.000246927
996	-0.410545	0.0015238	0.0487569	0.000246792
997	-0.410543	0.00152228	0.048754	0.00024656
998	-0.410561	0.00152085	0.0487456	0.000246457
999	-0.410516	0.00151998	0.04875	0.00024625
1000	-0.410494	0.00151863	0.0487584	0.000246147
1001	-0.410521	0.00151737	0.048752	0.000245982
1002	-0.410516	0.00151586	0.0487429	0.000245905
1003	-0.410519	0.00151435	0.0487465	0.000245685
1004	-0.410504	0.00151292	0.0487481	0.000245446
1005	-0.410464	0.00151193	0.04875	0.000245209
1006	-0.410452	0.00151048	0.048745	0.000245015
1007	-0.410458	0.00150899	0.0487344	0.000245
1008	-0.410469	0.00150753	0.048731	0.000244781
1009	-0.410517	0.00150682	0.0487262	0.000244585
1010	-0.410609	0.0015081	0.0487282	0.000244352
1011	-0.410649	0.00150715	0.0487237	0.000244153
1012	-0.410606	0.00150629	0.0487175	0.000243989
1013	-0.410555	0.00150568	0.0487126	0.000243798
1014	-0.410581	0.00150442	0.0487039	0.000243713
1015	-0.410564	0.00150303	0.048713	0.000243643
1016	-0.410506	0.00150266	0.0487073	0.00024347
1017	-0.410482	0.00150138	0.0486974	0.000243431
1018	-0.410444	0.00150037	0.048691	0.000243277
1019	-0.410414	0.0014992	0.048689	0.000243046
1020	-0.410396	0.00149784	0.0486793	0.000243002
1021	-0.410339	0.00149745	0.0486733	0.000242839
1022	-0.410281	0.0014971	0.0486806	0.000242712
1023	-0.410226	0.00149664	0.048695	0.0002429
1024	-0.410159	0.0014967	0.0486957	0.000242664
1025	-0.410061	0.00149841	0.0487029	0.000242535
1026	-0.410044	0.00149705	0.0486987	0.000242335
1027	-0.410007	0.00149605	0.0487038	0.000242151
1028	-0.409945	0.00149589	0.0487077	0.000241947
1029	-0.409875	0.00149608	0.0487137	0.000241786
1030	-0.409834	0.00149517	0.04871	0.00024158
1031	-0.409863	0.001494	0.0487075	0.000241359
1032	-0.409786	0.00149453	0.0487039	0.000241152
1033	-0.409738	0.00149386	0.0486976	0.000241001
1034	-0.409765	0.00149267	0.0486907	0.000240865
1035	-0.409808	0.00149185	0.0486794	0.000240899
1036	-0.40987	0.00149168	0.0486722	0.000240774
1037	-0.409877	0.00149026	0.0486667	0.000240603
1038	-0.409873	0.00148883	0.0486638	0.00024039
1039	-0.409914	0.00148795	0.0486596	0.000240194
1040	-0.409967	0.00148746	0.0486549	0.000240011
1041	-0.410014	0.00148676	0.0486573	0.000239792
1042	-0.410073	0.00148651	0.0486607	0.000239587
1043	-0.410169	0.00148817	0.0486583	0.00023937
1044	-0.410251	0.001489	0.0486618	0.000239165
1045	-0.410247	0.00148758	0.0486621	0.000238937
1046	-0.410256	0.00148619	0.0486744	0.000239027
1047	-0.410259	0.00148478	0.04868	0.000238864
1048	-0.410198	0.0014846	0.0486885	0.000238789
1049	-0.410216	0.00148329	0.0486757	0.000238904
1050	-0.410198	0.00148198	0.0486661	0.000238871
1051	-0.410186	0.00148062	0.0486652	0.000238645
1052	-0.410192	0.00147922	0.0486585	0.000238514
1053	-0.410136	0.00147887	0.0486564	0.000238297
1054	-0.410092	0.00147813	0.0486495	0.000238168
1055	-0.410093	0.00147673	0.0486436	0.000238016
1056	-0.410174	0.00147751	0.0486516	0.000237923
1057	-0.410231	0.00147721	0.0486513	0.000237698
1058	-0.410238	0.00147583	0.0486491	0.000237483
1059	-0.410235	0.00147444	0.0486563	0.000237367
1060	-0.410241	0.00147306	0.0486498	0.000237231
1061	-0.410265	0.00147186	0.0486402	0.000237201
1062	-0.41027	0.00147049	0.0486335	0.000237072
1063	-0.410332	0.00147041	0.0486378	0.000236888
1064	-0.410342	0.00146907	0.0486368	0.000236668
1065	-0.41041	0.00146926	0.0486582	0.00023741
1066	-0.41043	0.00146801	0.0486616	0.000237212
1067	-0.410443	0.0014667	0.0486616	0.00023699
1068	-0.410469	0.00146555	0.0486725	0.00023702
1069	-0.410461	0.0014642	0.0486823	0.000237
