1.55	-0.57009	0.000193452	0.338695	0.000223432	2.40686	0.00639424
1.56	-0.567274	0.000183456	0.335566	0.000212617	2.37799	0.00611015
1.57	-0.564345	0.00020082	0.332303	0.000227191	2.34273	0.00622925
1.58	-0.561635	0.000193052	0.329317	0.000218442	2.30383	0.00646638
1.59	-0.55895	0.0001932	0.326375	0.000215674	2.27823	0.00664478
1.6	-0.556323	0.000187244	0.323486	0.00020908	2.23466	0.00572354
1.61	-0.553623	0.000192918	0.320555	0.000214851	2.20822	0.00614784
1.62	-0.550764	0.000197304	0.317456	0.000215661	2.16933	0.00623741
1.63	-0.547957	0.000194787	0.314452	0.000211798	2.13858	0.00578241
1.64	-0.545306	0.000166404	0.311582	0.000183571	2.11085	0.0055886
1.65	-0.542638	0.000178954	0.308745	0.000193366	2.08911	0.00510523
1.66	-0.540056	0.000181613	0.305998	0.00019613	2.06218	0.00476761
1.67	-0.537393	0.00019098	0.30317	0.000207595	2.03021	0.00516689
1.68	-0.53471	0.000185592	0.300355	0.00019773	2.00085	0.00501496
1.69	-0.532143	0.000174687	0.297655	0.000184972	1.97022	0.00469595
1.7	-0.529718	0.000182991	0.29513	0.0001927	1.94417	0.00559309
1.71	-0.527389	0.00016978	0.292702	0.00017829	1.92457	0.00516234
1.72	-0.524884	0.000183024	0.290121	0.000193429	1.90079	0.0051475
1.73	-0.522305	0.000178608	0.287443	0.000190786	1.87013	0.00537223
1.74	-0.519986	0.000163277	0.285069	0.000173956	1.84609	0.00492407
1.75	-0.517606	0.000166311	0.282646	0.000173701	1.82443	0.00454902
1.76	-0.515088	0.000172656	0.280098	0.000180322	1.79783	0.00446805
1.77	-0.512776	0.000172159	0.277761	0.000179072	1.77266	0.0040865
1.78	-0.5103	0.00017494	0.275285	0.000179547	1.75125	0.00407786
1.79	-0.508034	0.000187877	0.273031	0.000192941	1.73376	0.00388926
1.8	-0.505794	0.000186787	0.27082	0.000190342	1.71629	0.00401192
1.81	-0.503499	0.000177912	0.268533	0.000179723	1.69602	0.00421615
1.82	-0.501077	0.000162826	0.266159	0.000163985	1.67257	0.00378052
1.83	-0.498862	0.000189581	0.263998	0.000192489	1.6569	0.00383911
1.84	-0.496587	0.000189906	0.261762	0.000190305	1.63336	0.00417292
1.85	-0.494368	0.000189517	0.259602	0.000187947	1.61412	0.00427086
1.86	-0.492068	0.000181723	0.257369	0.000179626	1.6041	0.00373505
1.87	-0.489776	0.000185165	0.25519	0.000181018	1.58232	0.00387059
1.88	-0.487663	0.000176915	0.253167	0.000173469	1.56475	0.00359928
1.89	-0.485555	0.000174144	0.251168	0.000170416	1.54621	0.00359518
1.9	-0.483408	0.000180794	0.249107	0.000176923	1.52846	0.00370951
1.91	-0.48146	0.000171383	0.247266	0.00016576	1.51454	0.00345391
1.92	-0.479248	0.0001714	0.245215	0.000161869	1.49985	0.00348243
1.93	-0.477213	0.000166742	0.243294	0.000159059	1.48141	0.003197
1.94	-0.475124	0.000155254	0.241355	0.000148104	1.46768	0.00334732
1.95	-0.473167	0.000149965	0.239518	0.000140895	1.44724	0.00300015
1.96	-0.471093	0.000160292	0.237599	0.000149679	1.43301	0.00309325
1.97	-0.469114	0.00015867	0.235762	0.000150185	1.41598	0.00317108
1.98	-0.466969	0.000152101	0.233787	0.000145208	1.40424	0.00323024
1.99	-0.464968	0.000159701	0.231955	0.000152545	1.38661	0.0030046
2.0	-0.463103	0.000161083	0.230266	0.000150473	1.37817	0.00255009
