          21   0.0496319   0.0493647 6.44938e-05
          22   0.0491703   0.0493559 6.21646e-05
          23   0.0493724   0.0493566  5.9466e-05
          24   0.0488656   0.0493361 6.04045e-05
          25    0.049511   0.0493431 5.83917e-05
          26   0.0492672   0.0493402  5.6219e-05
          27   0.0495131   0.0493466 5.45001e-05
          28   0.0494903   0.0493517 5.27947e-05
          29   0.0495028   0.0493569 5.12306e-05
          30   0.0491004   0.0493484 5.02314e-05
          31   0.0489115   0.0493343 5.05498e-05
          32   0.0499619   0.0493539 5.26369e-05
          33   0.0495355   0.0493594 5.13286e-05
          34    0.049296   0.0493575 4.98528e-05
          35   0.0495987   0.0493644 4.89021e-05
          36   0.0500902   0.0493846 5.15323e-05
          37   0.0493522   0.0493837  5.0147e-05
          38    0.049009   0.0493739 4.97873e-05
          39   0.0492835   0.0493715 4.85646e-05
          40   0.0492466   0.0493684 4.74509e-05
          41   0.0495679   0.0493733 4.65424e-05
          42   0.0491424   0.0493678 4.57577e-05
          43   0.0488431   0.0493556 4.62921e-05
          44   0.0490745   0.0493492 4.56788e-05
          45   0.0489543   0.0493404 4.54986e-05
          46   0.0496335   0.0493468 4.49533e-05
          47   0.0493287   0.0493464 4.39985e-05
          48   0.0492114   0.0493436 4.31717e-05
          49   0.0494624    0.049346 4.23586e-05
          50   0.0496664   0.0493524 4.19934e-05
